Model,mean_metric,std_metric,count_metric,ci,EvalType
MedianImputer_MaxAbsScaler,0.1933253282787244,0.055819306986646354,18,0.02775828831836398,Bacillus
MedianImputer_MaxAbsScaler,0.2024021976767065,0.05158692851750848,4,0.08208631503075411,Pathogen
MedianImputer_MaxAbsScaler,0.23446027489101903,0.08479967079197138,72,0.019926945697344857,Interaction
MedianImputer_MinMaxScaler,0.22538071182752356,0.08008524016276351,94,0.016403044332046392,Overall
MedianImputer_MinMaxScaler,0.19395687414114007,0.05692103529259902,18,0.028306164915478542,Bacillus
MedianImputer_MinMaxScaler,0.2027616176961995,0.05308344824788939,4,0.08446761187412198,Pathogen
MedianImputer_MinMaxScaler,0.23449328758974852,0.08451484400200436,72,0.019860014683063615,Interaction
MedianImputer_RobustScaler,0.22492472754253506,0.08036659602596691,94,0.016460671588802156,Overall
MedianImputer_RobustScaler,0.1935158766775188,0.05723815113627711,18,0.028463862914510373,Bacillus
MedianImputer_RobustScaler,0.20264211482407696,0.052379110376979246,4,0.0833468531466471,Pathogen
MedianImputer_RobustScaler,0.23401486318759235,0.08484023811116759,72,0.019936478549998173,Interaction
MedianImputer_StandardScaler,0.2256582741383878,0.07971542967150386,94,0.016327299814451645,Overall
MedianImputer_StandardScaler,0.19406350466842334,0.055838900948634064,18,0.027768032166425084,Bacillus
MedianImputer_StandardScaler,0.20295859654983778,0.051713054457301795,4,0.08228700954630198,Pathogen
MedianImputer_StandardScaler,0.23481805970524283,0.08424265287631418,72,0.01979605290431764,Interaction
RandomForestImputer_MaxAbsScaler,0.22927453821403765,0.07397338421329949,94,0.015151215107505295,Overall
RandomForestImputer_MaxAbsScaler,0.205294240393735,0.05691454178130688,18,0.02830293576828241,Bacillus
RandomForestImputer_MaxAbsScaler,0.19753796965055387,0.05160740335832141,4,0.08211889507150232,Pathogen
RandomForestImputer_MaxAbsScaler,0.23703275536708468,0.0775624009734953,72,0.01822627066732505,Interaction
RandomForestImputer_MinMaxScaler,0.22962415272878559,0.07410190867993265,94,0.015177539465397608,Overall
RandomForestImputer_MinMaxScaler,0.20720457595505276,0.05500861759884999,18,0.027355141970300704,Bacillus
RandomForestImputer_MinMaxScaler,0.19747496839216777,0.052091159056541415,4,0.08288865833873255,Pathogen
RandomForestImputer_MinMaxScaler,0.23701511271869757,0.07818137160698964,72,0.01837172163531466,Interaction
RandomForestImputer_RobustScaler,0.22993213973192309,0.07458350317142062,94,0.015276179561598751,Overall
RandomForestImputer_RobustScaler,0.20708536974748537,0.055639380863404364,18,0.027668813162283104,Bacillus
RandomForestImputer_RobustScaler,0.1977400457645087,0.05288195044933942,4,0.08414698391186284,Pathogen
RandomForestImputer_RobustScaler,0.23743228189288887,0.0786078592053229,72,0.018471941307551674,Interaction
RandomForestImputer_StandardScaler,0.2293467029074074,0.07563496064188423,94,0.015491538889562595,Overall
RandomForestImputer_StandardScaler,0.20573960273261055,0.05794968598488255,18,0.02881770087027142,Bacillus
RandomForestImputer_StandardScaler,0.19698843849365588,0.05166747878572328,4,0.08221448848248904,Pathogen
RandomForestImputer_StandardScaler,0.23704615930742617,0.07947317447530153,72,0.018675280427089623,Interaction
