,Collection,Ncells,Timepoint,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,Livestock,2006.0,13-Jan-2021 15:15:25,0.20116,0.168,0.83517,46735.5199,0.54999,44.8437,222.9293,,,35858.3754,0.76726,266.9254,1110,200.2682,498.8739,105.5,1,27,297,224.9819,250.4461,0.43775,0.048763,0.13916,0.0185,0.000125,0.003875,0.067375,0.066448,0.090587,4649,1245.4751,507.5459,1023.5,1,503,1729,990.3478,492.5013,91.0878,59.0099,66.9473,58.1591,45.0021,51.9751,64.9777,8.4554,7.0968,164.8962,17.8756,51.5297,6.6392,0.047086,1.4126,24.3436,24.5334,33.8115
1,Livestock,2073.0,13-Jan-2021 15:15:25,0.17485,0.19121,1.0936,43398.9589,0.40478,42.9811,245.8234,,,34333.6272,0.79112,224.7844,1068,186.8616,456.5359,115,1,23.75,288.25,206.1077,245.696,0.38425,0.045104,0.12586,0.020875,0.000125,0.0035,0.06375,0.060124,0.085635,4719,1309.6175,578.6666,1046,1,519.75,1899.25,1037.0199,600.7649,94.6419,60.1824,68.1935,59.5073,46.0252,53.2114,65.847,8.6768,7.4598,144.7433,16.5623,46.8462,7.628,0.047086,1.2713,23.0723,22.4012,32.3064
1,Livestock,1869.0,13-Jan-2021 15:15:25,0.17147,0.26411,1.5402,49832.9374,0.76057,53.6051,312.6127,,,34813.2952,0.6986,202.9645,980,204.7651,431.914,147,1,36,321,198.1703,209.4064,0.4175,0.051104,0.12192,0.02925,0.000125,0.00525,0.076656,0.060241,0.078261,6213,1236.7282,566.8483,947,1,473.75,1556.75,1110.7166,499.3799,84.9224,53.8114,60.3567,53.3197,40.0017,47.1628,59.2976,8.1715,6.6679,157.2682,18.6267,44.9847,10.3119,0.047086,1.9305,27.5455,22.1636,29.2624
1,Livestock,3637.0,13-Jan-2021 15:15:24,0.32299,0.35317,1.0934,46874.2314,0.40446,82.5108,255.4565,,,11636.8114,0.24826,233.6293,573,54.4064,133.9701,33,1,11,75,62.3795,100.5088,0.13458,0.0087866,0.023396,0.004875,0.000125,0.0015,0.011625,0.011395,0.021136,8772,2487.284,1660.3095,1948,1,926.75,3577.25,1986.9599,1677.3469,71.9927,40.2995,43.4894,39.6816,33.0651,36.8568,42.7931,4.6455,4.9793,48.8285,3.1996,8.5966,1.7422,0.047086,0.56504,4.2849,4.1561,7.7074
1,Livestock,3384.0,13-Jan-2021 15:15:24,0.36466,0.25133,0.68922,47738.4482,0.72455,74.6364,204.6767,,,13411.8704,0.28094,296.9682,820,65.5538,187.5839,35,1,12,87.5,83.8314,151.0227,0.2525,0.010837,0.034591,0.005125,0.000125,0.001625,0.0135,0.016091,0.035226,7435,2272.255,1287.435,1803.5,1,856.5,3308.5,1798.4041,1403.3451,70.3506,40.6363,44.2158,40.0311,33.3865,37.2557,43.2233,4.5647,4.9305,95.1143,3.9633,12.7699,1.8835,0.047086,0.56504,4.9911,5.9088,13.0625
1,Livestock,3116.0,13-Jan-2021 15:15:24,0.23478,0.27814,1.1847,42863.308,0.53618,59.6988,254.2728,,,9995.3363,0.23319,214.6327,750,54.5651,145.1789,31,1,11,72,66.3517,120.1654,0.18613,0.0087613,0.025499,0.0045,0.000125,0.001375,0.011312,0.012084,0.026701,6073,2015.7953,1379.9551,1669.5,1,797.5,2940,1499.3842,1312.5885,79.6736,38.7048,42.1425,38.0682,32.0724,35.5078,41.0096,4.3915,5.514,70.1115,3.2077,9.4593,1.6009,0.047086,0.51795,4.0023,4.4788,10.0475
