,Collection,Ncells,Timepoint,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,Livestock,2138.0,13-Jan-2021 18:53:56,0.24992,0.16241,0.64986,49220.5961,0.76005,50.436,201.8088,,,57089.6776,1.1599,310.5396,1329,240.5449,634.3278,133,1,39,358,271.9128,316.9146,0.854,0.072505,0.25165,0.024875,0.000125,0.006,0.087375,0.11355,0.19081,6316,1346.196,867.2752,1146.5,1,566,1870,1021.7411,670.3915,87.6488,43.1774,52.3011,41.7251,31.3147,37.113,47.9709,8.1769,9.3049,321.6935,26.7024,93.8471,9.0641,0.047086,2.166,31.5478,42.3528,71.9732
1,Livestock,1554.0,13-Jan-2021 18:53:56,0.39334,0.4134,1.051,43599.5274,0.3077,95.0099,241.5436,,,52094.9523,1.1949,229.8245,1469,308.8745,715.8301,183,1,42,507,326.6479,330.6795,0.68542,0.092791,0.24816,0.0385,0.000125,0.0065,0.1375,0.12141,0.15294,21814,1081.6995,590.2338,828.5,1,406,1401,1252.3245,533.3181,95.5115,54.4649,63.9424,53.4416,38.9282,45.918,61.443,10.1034,8.7251,247.6739,33.5231,90.4146,13.914,0.047086,2.4014,49.9115,43.6853,55.7532
1,Livestock,1542.0,13-Jan-2021 18:53:56,0.37094,0.55507,1.4964,48019.608,0.74392,112.1991,302.4744,,,57435.0555,1.1961,202.1344,1569,323.1154,769.5835,173,1,38,537,352.3427,335.2065,0.73313,0.10202,0.28215,0.037187,0.000125,0.006,0.1545,0.13626,0.16278,17077,1103.3696,568.385,865.5,2,415,1463,1285.7099,534.1699,89.7533,54.3563,64.4767,53.0726,38.9462,45.9162,61.5639,10.1976,8.2937,276.1611,37.2471,103.8841,13.7021,0.047086,2.1189,56.2681,49.8362,60.0465
1,Livestock,2177.0,13-Jan-2021 18:53:56,0.4015,0.42755,1.0649,46750.55,0.34373,101.0844,251.7678,,,45150.1955,0.96577,236.4268,1551,184.7207,611.6633,78,1,26,242,244.6579,330.5277,0.80737,0.056625,0.25848,0.013875,0.000125,0.003875,0.054521,0.10637,0.20366,12744,1802.1635,1322.8261,1368,1,639.75,2433.5,1642.4631,965.4931,113.4643,54.557,66.1543,52.6959,40.0244,46.962,60.2268,9.9114,10.7989,304.1303,20.7396,96.1985,5.0382,0.047086,1.4126,19.7174,39.569,76.9544
