,Collection,Ncells,Timepoint,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,I,49382.0,17-Nov-2021 11:00:56,0.36852,0.38367,1.0411,36578.9116,0.27824,81.1474,220.201,,,446035.4667,12.1938,211.5055,327,89.6778,162.3851,71,1,21,152,74.2535,58.5503,1,0.19856,0.43585,0.109,0.001,0.027,0.314,0.21796,0.23568,64877,26359.5743,14947.5383,24882.5,1,12453,38691,16510.9772,11217.2798,84.4034,15.9923,19.4684,14.8851,11.1858,13.0853,17.7006,4.2088,5.105,47.0863,9.0323,20.3602,4.8028,0.047086,1.1772,14.0788,10.1153,11.1338
1,I,45585.0,17-Nov-2021 11:00:56,0.30302,0.32133,1.0604,39665.5601,0.33274,70.1247,231.4203,,,357065.6454,9.0019,218.2339,326,85.0088,156.7717,66,1,21,141,71.1619,60.2077,0.995,0.17175,0.37602,0.098,0.001,0.027,0.261,0.18759,0.21637,56779,24790.6071,15623.3571,23756,1,12204.75,36383.25,14840.3853,10996.1248,70.5299,16.8909,20.1176,15.9096,12.0109,14.0726,18.5795,4.0433,4.8361,46.8509,7.833,17.582,4.3319,0.047086,1.1772,11.8657,8.7387,10.2208
1,I,51115.0,17-Nov-2021 11:00:56,0.3424,0.33115,0.96717,39859.2909,0.25414,75.8578,221.5494,,,370315.8214,9.2906,229.0705,336,82.1835,152.8424,63,1,22,133,69.1217,61.4282,0.99,0.15924,0.34825,0.092,0.001,0.027,0.238,0.17427,0.20677,60894,27357.4738,17385.7494,26461,1,13502.25,40538.5,16208.9497,12555.891,90.415,14.9965,17.8146,14.1378,10.6359,12.5093,16.4814,3.6072,4.3722,45.815,7.2448,16.2673,4.0965,0.047086,1.1772,10.7828,8.085,9.7566
1,I,57532.0,17-Nov-2021 11:00:56,0.42566,0.40044,0.94074,38656.3351,0.33913,91.5942,215.1792,,,338081.3481,8.7458,228.7339,325,70.3903,142.3921,49,1,17,111,64.4288,63.4145,0.975,0.12879,0.30807,0.069,0.001,0.02,0.182,0.15218,0.19893,72987,31263.6858,18697.8389,29664.5,1,14807.5,46427.5,19291.6936,15110.0625,104.0828,14.602,17.394,13.8032,10.6003,12.3257,15.9483,3.3294,4.2956,45.3441,5.8764,14.4087,3.0606,0.047086,0.89464,8.2401,7.081,9.3829
