,Collection,Ncells,Timepoint,Architecture_LocalDensity_range3_max,Architecture_LocalDensity_range3_mean,Architecture_LocalDensity_range3_mean_biovolume,Architecture_LocalDensity_range3_median,Architecture_LocalDensity_range3_min,Architecture_LocalDensity_range3_p25,Architecture_LocalDensity_range3_p75,Architecture_LocalDensity_range3_std,Architecture_LocalDensity_range3_std_biovolume,Architecture_LocalNumberDensity_range3_max,Architecture_LocalNumberDensity_range3_mean,Architecture_LocalNumberDensity_range3_mean_biovolume,Architecture_LocalNumberDensity_range3_median,Architecture_LocalNumberDensity_range3_min,Architecture_LocalNumberDensity_range3_p25,Architecture_LocalNumberDensity_range3_p75,Architecture_LocalNumberDensity_range3_std,Architecture_LocalNumberDensity_range3_std_biovolume,Architecture_LocalSubstrateArea_max,Architecture_LocalSubstrateArea_mean,Architecture_LocalSubstrateArea_mean_biovolume,Architecture_LocalSubstrateArea_median,Architecture_LocalSubstrateArea_min,Architecture_LocalSubstrateArea_p25,Architecture_LocalSubstrateArea_p75,Architecture_LocalSubstrateArea_std,Architecture_LocalSubstrateArea_std_biovolume,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_SubstrateArea,Biofilm_SubstratumCoverage,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,I,13720.0,27-Oct-2021 10:25:52,1,0.70329,0.86572,0.7957,0,0.48387,0.98925,0.30177,0.21492,0.56335,0.0079109,0.00047481,0,0,0,0,0.043954,0.0099874,100,13.5147,25.2359,0,0,0,0,29.819,38.6737,0.074842,0.068812,0.91943,43801.8132,0.39324,16.9475,226.4443,,,24178.2117,0.70733,252159.0783,10.4292,246.2866,304,102.7235,127.3243,107,0,50,148,60.9469,52.8115,1,0.4017,0.64401,0.354,0.001,0.107,0.663,0.31266,0.25706,18276,7124.8353,6124.6436,7030.5,1,3594.5,10475.5,4185.4473,3079.3434,78.5439,27.7058,32.684,25.5115,18.0477,21.8871,31.6935,7.738,8.1384,47.0863,18.3789,30.1391,15.6797,0.047086,4.6145,30.6532,14.7022,12.2256
1,I,14952.0,27-Oct-2021 10:25:52,1,0.6984,0.86171,0.7957,0,0.47312,0.98925,0.30773,0.22302,1.3145,0.010273,0.00067378,0,0,0,0,0.056369,0.012391,100,12.0817,22.4407,0,0,0,0,28.2926,37.4103,0.0879,0.084517,0.96151,43274.311,0.27476,20.2319,230.1694,,,23555.3154,0.68911,270791.1793,11.496,239.3827,294,101.68,126.4663,106,0,51,146,60.3096,52.3158,1,0.39677,0.63899,0.344,0.001,0.107,0.657,0.31136,0.25876,21438,7761.604,6575.3731,7634.5,1,3889.5,11411.5,4587.2823,3350.3357,75.589,27.5696,33.0489,25.2082,17.0702,21.1742,31.6303,8.6408,9.2307,47.0863,18.1107,29.8806,15.1147,0.047086,4.6145,30.1823,14.6005,12.3058
1,I,13937.0,27-Oct-2021 10:25:52,1,0.7025,0.86785,0.7957,0,0.48387,0.98925,0.29931,0.21495,0.56334,0.0099974,0.00061555,0,0,0,0,0.048522,0.011334,100,12.6315,25.2066,0,0,0,0,28.7324,38.4784,0.07063,0.080648,1.1418,42392.3673,0.4827,17.5344,248.2564,,,22955.4956,0.67156,249825.1142,10.883,217.4189,290,97.4436,122.205,101,0,45,143,60.0615,52.7123,1,0.39357,0.64835,0.333,0.001,0.095,0.661,0.31827,0.26395,18777,7411.224,6747.386,7343,1,3847.75,10846.25,4274.0215,3088.4494,84.374,33.0602,38.9327,30.7236,21.6295,26.2356,37.7756,8.9056,9.2233,47.0863,17.9253,30.3008,14.5967,0.047086,4.1436,30.2294,14.8947,12.5585
1,I,13312.0,27-Oct-2021 10:25:52,1,0.70781,0.86885,0.7957,0,0.49462,0.98925,0.29951,0.21466,0.56334,0.0070813,0.00046799,0,0,0,0,0.037719,0.0096159,100,13.6089,26.6527,0,0,0,0,29.8753,39.4133,0.073606,0.067354,0.91506,42848.7238,0.40333,16.4461,223.4332,,,23622.73,0.69108,241909.9089,10.2406,244.1745,337,97.5284,120.7909,101,0,46,142,59.248,53.0577,1,0.39789,0.64939,0.338,0.001,0.101,0.665,0.31723,0.26423,18563,6963.5107,6292.1173,6918.5,1,3579.5,10259.5,4022.2302,2922.6146,86.7409,32.7419,38.4914,30.297,21.3696,26.1262,37.2508,8.8121,9.1251,47.0863,18.1723,30.3788,14.9264,0.047086,4.3319,30.6061,14.8942,12.5652
