Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true
12701_x_S.au,combinatoric,MeanImputer_RobustScaler,0.19475496319214558,0.17905473262495197,0.37622175369045724,0.40121980836590704,0.23341807044691457,-0.4492513144326906,[0.92094201 0.91797715 0.92094201 ... 0.87453217 0.87486972 0.87486972],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]"
12832_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.09772737380008212,0.04998530203398507,0.13648067819430035,0.08531609785808109,0.12240788001673523,0.24409767119572645,[0.80777149 0.80777149 0.80777149 ... 0.85897067 0.85897067 0.85897067],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]"
12832_x_E.co,combinatoric,MeanImputer_RobustScaler,0.05272176108159717,0.19919891986017588,0.08243317723652671,0.20767267422543986,0.06923510947598578,0.8921967268830406,[0.39598934 0.39598934 0.39598934 ... 0.775114   0.78998393 0.78998393],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]"
12832_x_S.en,combinatoric,MeanImputer_RobustScaler,0.1881650034534258,0.17402037611418136,0.8489177898982047,0.5211091250804306,0.2470995467755808,0.27742716037777015,[0.37646849 0.37866168 0.37646849 ... 0.82328431 0.82328431 0.82328431],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]"
12832_x_S.au,combinatoric,MeanImputer_RobustScaler,0.08319260505572429,0.06756394118466218,0.10543480950759289,0.10176560227322597,0.10175965077517643,-0.2569468041613914,[0.89300308 0.89577613 0.89300308 ... 0.84140903 0.8559257  0.8559257 ],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]"
B1_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.10582217935146983,0.08780464093438667,0.18658019465582573,0.2296423740479904,0.16094125435134773,0.13945570750302183,[0.79396303 0.79396303 0.79396303 ... 0.80543537 0.80543537 0.80543537],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]"
B1_x_E.co,combinatoric,MeanImputer_RobustScaler,0.040729922027830906,0.19586911257023099,0.05766799582213641,0.21869514072910665,0.056482873516744185,0.9285611515696947,[0.4153339  0.4153339  0.4153339  ... 0.71819114 0.69344892 0.69344892],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]"
B1_x_S.en,combinatoric,MeanImputer_RobustScaler,0.10684099695401841,0.22516870629276578,0.16055358398632844,0.21446855824632277,0.131209083864073,0.6773693941839896,[0.34190168 0.35551777 0.34173393 ... 0.70800183 0.70800183 0.70800183],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]"
B1_x_S.au,combinatoric,MeanImputer_RobustScaler,0.12282889619573123,0.09811607233344621,0.1597472157382789,0.1550061625149449,0.1460467280844386,-0.36830247832525664,[0.91898957 0.91172299 0.91898957 ... 0.67007894 0.67007894 0.67007894],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]"
B8_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.12376023873147447,0.04120143608788913,0.12799156594210123,0.031438590371479086,0.18164695704635933,-18.437103462197175,[0.65977414 0.65977414 0.65977414 ... 0.86949687 0.86949687 0.86949687],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]"
B8_x_E.co,combinatoric,MeanImputer_RobustScaler,0.10158468390563895,0.13122543583323698,0.14748943450564322,0.06317460074832354,0.13742866084195296,0.6911936556505902,[0.51436487 0.51436487 0.51436487 ... 0.72642069 0.72061724 0.72061724],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]"
B8_x_S.en,combinatoric,MeanImputer_RobustScaler,0.1277329170074361,0.1723178179381949,211380632147861.25,142.31334294806172,0.1822163473872692,0.5175023640904808,[0.46960701 0.46873665 0.46960701 ... 0.82712324 0.82712324 0.82712324],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]"
B8_x_S.au,combinatoric,MeanImputer_RobustScaler,0.18453424909975022,0.012145271461237383,0.18641741731445072,0.01258239417252236,0.20810991397691303,-19.782274952938817,[0.92049923 0.91675415 0.92049923 ... 0.75371303 0.7249306  0.7249306 ],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]"
B18_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.10193734647326531,0.13650857654035037,0.12739860990161034,0.12555966837840127,0.141965314877837,-0.0815450750188027,[0.55722399 0.55722399 0.55722399 ... 0.60371009 0.60371009 0.60371009],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]"
B18_x_E.co,combinatoric,MeanImputer_RobustScaler,0.10475871190959236,0.21144126649927283,0.3323918118638446,0.21816022380177758,0.15504315566425445,0.7032807410092483,[0.40535524 0.40535524 0.40535524 ... 0.42335768 0.36555885 0.36613734],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]"
B18_x_S.en,combinatoric,MeanImputer_RobustScaler,0.11596053976578939,0.101951131470979,0.3109147549896579,0.25042426426035364,0.13776955673010627,0.3726265158025065,[0.41800846 0.42464236 0.43281807 ... 0.4094305  0.4094305  0.4094305 ],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]"
B18_x_S.au,combinatoric,MeanImputer_RobustScaler,0.1711763874108296,0.17008396323512218,0.3337149773055535,0.3789432715713978,0.20592978500475123,-0.15592426394023917,[0.90628523 0.90224868 0.90628523 ... 0.61718673 0.61718673 0.61718673],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]"
C5_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.08641704852031469,0.12469670983366145,0.13705310348820288,0.12625516307903029,0.11202687149331779,0.4848223410632706,[0.62535255 0.62535255 0.62535255 ... 0.76602298 0.76602298 0.76602298],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]"
C5_x_E.co,combinatoric,MeanImputer_RobustScaler,0.10022378890684402,0.22113004280633392,0.2711383340008363,0.22139741305332244,0.13601006074049776,0.7393018379979687,[0.36514901 0.36514901 0.36514901 ... 0.48033665 0.47176954 0.47176954],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]"
C5_x_S.en,combinatoric,MeanImputer_RobustScaler,0.12135480177419312,0.09693339201103186,0.27846669245399314,0.15761063673797407,0.14268472691748602,0.13791766980115283,[0.38124716 0.38402241 0.38124716 ... 0.45030924 0.45030924 0.45030924],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]"
C5_x_S.au,combinatoric,MeanImputer_RobustScaler,0.10106365148069535,0.1306013752848441,0.15750218410322916,0.30297359922512845,0.12685582707120113,0.41074426997809743,[0.89259527 0.89002135 0.89259527 ... 0.64954709 0.64901956 0.64901956],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]"
