,Bacillus,Pathogene,B_Biofilm_Height,B_Biofilm_Roughness,B_Biofilm_SubstratumCoverage,B_Biofilm_Volume,P_Biofilm_Height,P_Biofilm_Volume,P_Biofilm_SubstratumCoverage,Modele,Score
306,C5,S.en,60.35730000000001,,0.7076450000000001,70246.81991875,78.86540555555555,228226.09505833333,0.1690962125,II,0.707295138
307,C5,S.en,1.182976755897755,,0.70204,-8813.76590686226,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.713279977
308,C5,S.en,119.53162324410226,,0.7132500000000002,149307.40574436227,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.497798705
309,1218,S.en,90.21637499999999,,0.8548574999999999,822957.0681166667,78.86540555555555,228226.09505833333,0.1690962125,II,0.607149913
310,1218,S.en,61.532478550652755,,0.7451581597463625,467180.3594350972,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.781771987
311,1218,S.en,118.90027144934722,,0.9645568402536374,1178733.7767982362,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.822617208
312,1298,S.en,97.42631666666666,,0.8089491666666667,1123312.9045499999,78.86540555555555,228226.09505833333,0.1690962125,II,0.758631084
313,1298,S.en,74.67057862125516,,0.7381621909980767,702920.3934902126,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.703949528
314,1298,S.en,120.18205471207817,,0.8797361423352568,1543705.4156097872,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.608700823
315,1219,S.en,107.06124999999999,,0.7454883333333333,1101135.45055,78.86540555555555,228226.09505833333,0.1690962125,II,0.0
316,1219,S.en,82.77376759185745,,0.6542458645269222,802848.6067280697,62.95886203039752,60104.26470350087,-0.04958321258304785,II,0.775506635
317,1219,S.en,131.34873240814252,,0.8367308021397444,1399422.2943719302,94.77194908071358,396347.9254131658,0.3877756375830479,II,0.665448294
318,1167,S.en,77.01799166666667,,0.9115816666666664,884281.615925,78.86540555555555,228226.09505833333,0.1690962125,II,0.965316086
