,Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true
0,S.au,avg,GradientBoostingRegressor,0.13739913493911052,0.2012005082341473,0.18583085840770439,0.5403223681655551,0.18750358556688546,0.20255889310049302,"[0.96877799 0.91986046 0.97053482 0.98662055 0.95342882 0.97483675
 0.92199433 0.940081   0.96336655 0.8780562  0.94668306 0.96094884
 0.96667971 0.95838654 0.98863448 0.899338   0.93524251 0.91501094
 0.92596968 0.93079254 0.93963449 0.97913753 0.91143721 0.92764257
 0.90164286 0.98904897 1.01849525 0.99385353 0.94802909 0.98327058
 0.82937234 0.86516266 0.87142736 0.84905024 0.87866602 0.81694792
 0.89098865 0.90805706 0.87447675 0.88620153 0.89782872 0.89862986
 0.88123238 0.88044654 0.88039782 0.8170462  0.86102065 0.90003531
 0.95715721 0.99801336 1.00908494 0.81286316 0.88036221 0.89845444
 0.79527898 0.86508401 0.8703527  0.82209168 0.82274807 0.90751732
 0.75704197 0.70271907 0.80115578 0.64442065 0.75963549 0.42713783
 0.84324194 0.86508401 0.92131506 0.73438565 0.62439371 0.67971487
 0.74804198 0.69343061 0.77742371 0.82175847 0.75038078 0.82369628
 0.57944577 0.76065717 0.8491663  0.89660561 0.79596602 0.88212366
 0.55046899 0.50301364 0.47605693 0.56587303 0.56594032 0.42495835
 0.61981024 0.52081747 0.5702958  0.51822566 0.5421845  0.50411955
 0.51476761 0.52480232 0.4549389  0.39608217 0.39854173 0.46971531
 0.76972809 0.7422226  0.86543909 0.39710741 0.36728941 0.37750277
 0.66284255 0.5454625  0.71774776 0.66236509 0.53708643 0.69963409
 0.60646015 0.52345377 0.63221966 0.57839906 0.53034067 0.59100492
 0.64656206 0.5454625  0.71343183 0.58380382 0.50513984 0.60627966
 0.59578699 0.51416531 0.6084876  0.66851927 0.51809042 0.64764153
 0.5713683  0.54058543 0.57778702 0.6602559  0.5316867  0.71977967
 0.48833261 0.45756138 0.49310081 0.55003499 0.46203879 0.55110697
 0.56443442 0.48208296 0.5516002  0.50043872 0.46059048 0.56438079
 0.49529968 0.47626361 0.51771512 0.4130143  0.36792483 0.53720308
 0.62764091 0.54954982 0.59852188 0.41295508 0.43667597 0.52506789]","[[0.84723405]
 [0.97927416]
 [0.9706893 ]
 [0.87807663]
 [0.97761851]
 [0.97039675]
 [0.84691344]
 [0.97948001]
 [0.96152962]
 [0.83122257]
 [0.9301025 ]
 [0.95467772]
 [0.88958072]
 [0.98772021]
 [0.94660322]
 [0.79373901]
 [0.92711809]
 [0.94505321]
 [0.73315454]
 [0.94713401]
 [0.96636701]
 [0.73621571]
 [0.96880127]
 [0.93240842]
 [0.60095033]
 [0.97760203]
 [0.93156845]
 [0.78825672]
 [0.92651453]
 [0.88899881]
 [0.64477475]
 [0.87751438]
 [0.83061693]
 [0.80384281]
 [0.9146671 ]
 [0.90118178]
 [0.92403973]
 [0.91356809]
 [0.98145982]
 [0.9439279 ]
 [0.8609094 ]
 [0.94207013]
 [0.75748653]
 [0.94142062]
 [0.95147254]
 [0.82388459]
 [0.92080653]
 [0.94551738]
 [0.6058648 ]
 [0.83673575]
 [0.93482886]
 [0.65657944]
 [0.94219027]
 [0.91374737]
 [0.99497187]
 [0.99777463]
 [0.97409977]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.99227679]
 [0.99963227]
 [0.99374073]
 [0.49375238]
 [0.52558133]
 [0.41582979]
 [0.96417435]
 [0.94592884]
 [0.94637247]
 [0.53805488]
 [0.47939064]
 [0.43784688]
 [0.64880035]
 [0.74374471]
 [0.77934613]
 [0.82572448]
 [0.82187581]
 [0.79394483]
 [0.9990586 ]
 [0.99149912]
 [0.9296209 ]
 [0.8047574 ]
 [0.89106253]
 [0.90560488]
 [0.96732285]
 [0.89301463]
 [0.96945338]
 [0.22708617]
 [0.4403976 ]
 [0.28762385]
 [0.72826511]
 [0.75197758]
 [0.73515292]
 [0.6496102 ]
 [0.5107936 ]
 [0.72456473]
 [0.43378687]
 [0.53524136]
 [0.55074771]
 [0.54611342]
 [0.57300695]
 [0.53752532]
 [0.93759242]
 [0.96617954]
 [0.9595651 ]
 [0.28733152]
 [0.4173702 ]
 [0.35333821]
 [0.99968798]
 [0.99975936]
 [0.99529203]
 [0.99956886]
 [0.99979911]
 [0.99964225]
 [0.99974418]
 [0.99974191]
 [0.99977629]
 [0.6426263 ]
 [0.51653222]
 [0.52714431]
 [0.99707015]
 [0.99842596]
 [0.99892703]
 [0.58194566]
 [0.47260031]
 [0.52170195]
 [0.64199834]
 [0.95690239]
 [0.90752355]
 [0.66850347]
 [0.89157433]
 [0.88247085]
 [0.78625055]
 [1.        ]
 [0.99994395]
 [0.94533914]
 [0.89610277]
 [0.86854533]
 [0.56819652]
 [0.52831934]
 [0.57514431]
 [0.63245741]
 [0.72096599]
 [0.57845471]
 [0.64398475]
 [0.4335643 ]
 [0.58100896]
 [0.68774913]
 [0.74007091]
 [0.55605146]
 [0.50181116]
 [0.43881792]
 [0.4706547 ]
 [0.57982691]
 [0.43863302]
 [0.57500456]
 [0.45989622]
 [0.43331883]
 [0.50304679]
 [0.37047272]
 [0.29696552]
 [0.40574128]]"
0,1167_x_E.ce,avg,GradientBoostingRegressor,0.07414892861695871,0.09300266882699487,0.1050858827929142,0.09811433634384914,0.10353630469245752,0.5814667526056189,"[0.65655361 0.69532002 0.63650765 0.97341286 0.97805929 0.94103085
 0.73317641 0.83479198 0.85692166]","[[0.47114438]
 [0.72831622]
 [0.71985186]
 [0.97322836]
 [0.96522473]
 [0.95250939]
 [0.93997339]
 [0.93346047]
 [0.89254929]]"
0,1167_x_E.co,avg,GradientBoostingRegressor,0.1915466022470402,0.10173930342167045,0.34750415162964643,0.16485705625332486,0.21856098281481037,0.5014199327564894,"[0.54118082 0.57430293 0.46099367 0.97422336 0.88075164 0.97321759
 0.6635242  0.65215508 0.75440311]","[[0.29228146]
 [0.35879772]
 [0.29614315]
 [0.88067913]
 [0.96778521]
 [0.98564011]
 [0.98518001]
 [0.99785545]
 [0.98871093]]"
0,1167_x_S.en,avg,GradientBoostingRegressor,0.2825366591856375,0.20553764734552502,0.32241966990165255,0.15251521214739178,0.3097100999822096,-0.7355613822410123,"[0.39184021 0.36282308 0.38128517 0.62868606 0.68742904 0.74209097
 0.49719083 0.62360775 0.71448844]","[[0.72965397]
 [0.32654449]
 [0.53297676]
 [0.96531609]
 [0.98482293]
 [0.96360615]
 [1.        ]
 [0.99904466]
 [0.99774927]]"
0,1167_x_S.au,avg,GradientBoostingRegressor,0.18515005770437798,0.18508580075483033,0.30885830585663565,0.42180833743469587,0.2012903581029912,0.1564975327988548,"[0.90861103 1.01144664 0.99127432 0.76771491 0.83024456 0.86067523
 0.69116666 0.73375466 0.69908609]","[[0.6058648 ]
 [0.83673575]
 [0.93482886]
 [0.93759242]
 [0.96617954]
 [0.9595651 ]
 [0.45989622]
 [0.43331883]
 [0.50304679]]"
0,1202_x_E.ce,avg,GradientBoostingRegressor,0.09004171742161479,0.15829292233062073,0.380563503244986,0.8654554923520885,0.15544352774051076,0.5398952510312371,"[0.58278563 0.596249   0.54163996 0.88398946 0.90099071 0.86215808
 0.65907817 0.7124757  0.53801081]","[[0.14906355]
 [0.59650097]
 [0.6126219 ]
 [0.97139705]
 [0.93711641]
 [0.83269947]
 [0.62507124]
 [0.71542897]
 [0.65347818]]"
0,1202_x_E.co,avg,GradientBoostingRegressor,0.07399453264513363,0.18931730992261714,0.16171870709139644,0.20054743561268754,0.08712220876819675,0.7882238225172978,"[0.35583048 0.4839339  0.36372602 0.84245795 0.85888381 0.90195105
 0.5313544  0.54588827 0.48682368]","[[0.43239395]
 [0.41168073]
 [0.41671517]
 [0.76240106]
 [0.79691918]
 [0.88185945]
 [0.38356225]
 [0.39794357]
 [0.48052866]]"
0,1202_x_S.en,avg,GradientBoostingRegressor,0.1758220731935042,0.14406034805858522,0.8971624708195246,1.4733998317223675,0.21034674231019015,-0.060261590917487284,"[0.37069561 0.3312603  0.36507911 0.60027721 0.65992927 0.67448565
 0.52655366 0.54934949 0.48538111]","[[0.30539326]
 [0.06283783]
 [0.36968642]
 [0.35175302]
 [0.31921994]
 [0.67310099]
 [0.34203753]
 [0.77984246]
 [0.24694186]]"
0,1202_x_S.au,avg,GradientBoostingRegressor,0.1641147338126078,0.10241264977064084,0.1911726985645522,0.20090267685514263,0.2338333568588131,-0.8837690718817739,"[0.83595277 0.89693568 0.8854266  0.56522538 0.64145207 0.49539228
 0.60251175 0.54741128 0.54464899]","[[0.64477475]
 [0.87751438]
 [0.83061693]
 [0.96732285]
 [0.89301463]
 [0.96945338]
 [0.56819652]
 [0.52831934]
 [0.57514431]]"
0,1218_x_E.ce,avg,GradientBoostingRegressor,0.051591264378331135,0.13890465910252067,0.08115338619975448,0.1365359087850187,0.06093746981707778,0.8574944653395891,"[0.47541185 0.65278748 0.59600689 0.9278527  0.91290117 0.90610939
 0.61037825 0.71388068 0.54891051]","[[0.40903003]
 [0.62575839]
 [0.71403127]
 [0.85525179]
 [0.92696188]
 [0.86337731]
 [0.67607412]
 [0.70814178]
 [0.49685288]]"
0,1218_x_E.co,avg,GradientBoostingRegressor,0.14490049924799528,0.23277296697403174,0.8765993105798168,1.0046021955319815,0.20606736263492742,0.587815077907393,"[0.37880548 0.4903597  0.36077489 0.8757995  0.84218037 0.87283131
 0.53899593 0.58461777 0.45223509]","[[0.39638506]
 [0.4015846 ]
 [0.31444566]
 [0.95214641]
 [0.95696108]
 [0.96341331]
 [0.08443895]
 [0.21605889]
 [0.4988302 ]]"
0,1218_x_S.en,avg,GradientBoostingRegressor,0.1833439537281759,0.14323257701073297,1.536958367516804,2.183330277911305,0.23027485340448903,0.26831220419159274,"[0.39601388 0.29671475 0.46894656 0.70187656 0.62939192 0.81048187
 0.51050529 0.56577183 0.57174457]","[[0.39324875]
 [0.05213942]
 [0.26105455]
 [0.60714991]
 [0.78177199]
 [0.82261721]
 [0.07405875]
 [0.43190293]
 [0.20643897]]"
0,1218_x_S.au,avg,GradientBoostingRegressor,0.10894910237216603,0.09791215533335584,0.16203027969711012,0.20278460168197987,0.12370870044286078,0.2912400551393951,"[0.84972499 0.90592244 0.91662547 0.54432779 0.69768906 0.51718412
 0.56424537 0.60289988 0.6116995 ]","[[0.9439279 ]
 [0.8609094 ]
 [0.94207013]
 [0.6496102 ]
 [0.5107936 ]
 [0.72456473]
 [0.68774913]
 [0.74007091]
 [0.55605146]]"
0,1219_x_E.ce,avg,GradientBoostingRegressor,0.10939162094069739,0.20364031564725363,0.2574080934929293,0.13406139175824533,0.1341672356725282,0.7451079844937145,"[0.34892568 0.51889004 0.55981726 0.82725621 0.88856672 0.85018811
 0.5005714  0.51512673 0.51434802]","[[0.21703461]
 [0.26919282]
 [0.56188405]
 [0.96712736]
 [0.99043175]
 [0.88401723]
 [0.62221352]
 [0.70538468]
 [0.50094389]]"
0,1219_x_E.co,avg,GradientBoostingRegressor,0.08807169581660323,0.24909679699664256,0.2728439090666807,0.21736438563979982,0.10479732735575929,0.8555803099170904,"[0.28437787 0.36827232 0.33924169 0.81765031 0.8220137  0.869957
 0.42201667 0.38241424 0.43673246]","[[0.39029043]
 [0.43337528]
 [0.39525584]
 [0.85544417]
 [0.88295712]
 [1.        ]
 [0.40858063]
 [0.16723032]
 [0.32851711]]"
0,1219_x_S.en,avg,GradientBoostingRegressor,0.1887349344314826,0.12344482910459172,372225942553347.2,99.68434856170167,0.2799397739113663,-0.5529156178595587,"[0.31760873 0.28380241 0.35627307 0.74385686 0.62833848 0.78624583
 0.42595244 0.42198139 0.41897468]","[[0.56709756]
 [0.20122971]
 [0.51169929]
 [0.        ]
 [0.77550664]
 [0.66544829]
 [0.37172853]
 [0.56174631]
 [0.41365941]]"
0,1219_x_S.au,avg,GradientBoostingRegressor,0.053342571808528236,0.0795710486054689,0.08611824011712241,0.2050682209480846,0.06392064955787854,0.8660824334036461,"[0.78489444 0.88448758 0.88875335 0.43392278 0.51365672 0.49937298
 0.46676185 0.45594232 0.5670621 ]","[[0.82388459]
 [0.92080653]
 [0.94551738]
 [0.54611342]
 [0.57300695]
 [0.53752532]
 [0.57982691]
 [0.43863302]
 [0.57500456]]"
0,1234_x_E.ce,avg,GradientBoostingRegressor,0.11814365249038156,0.13484403076579088,0.21133909922311792,0.15883823974032354,0.1491789278933301,0.3534030961558786,"[0.56577504 0.66024857 0.59133457 0.81289026 0.8911169  0.79435758
 0.55068708 0.73357097 0.43329808]","[[0.69992615]
 [0.58704173]
 [0.56621503]
 [0.92970417]
 [0.95392983]
 [0.85809623]
 [0.72069034]
 [0.38589281]
 [0.50306656]]"
0,1234_x_E.co,avg,GradientBoostingRegressor,0.137465579892484,0.2033991160712853,0.7120816651792117,0.655731463338567,0.18223943153854621,0.6059619506764851,"[0.33691871 0.5075383  0.38476386 0.75100071 0.83772724 0.79189566
 0.44359987 0.5498146  0.42333108]","[[0.42029501]
 [0.4744252 ]
 [0.37533383]
 [0.91124271]
 [0.87686392]
 [0.83301408]
 [0.09819906]
 [0.23941059]
 [0.20836221]]"
0,1234_x_S.en,avg,GradientBoostingRegressor,0.31217116691007596,0.12170377618974942,256480416660840.5,117.49984368871056,0.3809525442720073,-1.4121314838011978,"[0.37651675 0.29609565 0.41707864 0.76757124 0.77098711 0.78258158
 0.51255084 0.58186551 0.42332642]","[[0.51424479]
 [0.27277721]
 [0.58591224]
 [0.0469013 ]
 [0.71413153]
 [0.36338832]
 [0.        ]
 [0.20943641]
 [0.02536471]]"
0,1234_x_S.au,avg,GradientBoostingRegressor,0.1346652621384485,0.1771323489600734,0.38625599826009915,0.8010573585601196,0.178398689965656,0.43646279688279943,"[0.77815193 0.83585402 0.84050998 0.64452534 0.65377539 0.46091561
 0.66563527 0.57737354 0.64438728]","[[0.80384281]
 [0.9146671 ]
 [0.90118178]
 [0.22708617]
 [0.4403976 ]
 [0.28762385]
 [0.63245741]
 [0.72096599]
 [0.57845471]]"
0,1273_x_E.ce,avg,GradientBoostingRegressor,0.10159167301228278,0.16852418858458146,0.13738996133536371,0.16395348373033827,0.13249500677306972,0.3818775264364821,"[0.55574983 0.76791396 0.73877769 0.91590952 1.00944638 0.96986461
 0.62672068 0.89392638 0.92803574]","[[0.62997734]
 [0.58704173]
 [0.58027284]
 [0.97190281]
 [0.97763469]
 [0.97715437]
 [0.91438627]
 [0.97210151]
 [0.88825073]]"
0,1273_x_E.co,avg,GradientBoostingRegressor,0.07769721428458437,0.21082064675821424,0.1463692560597668,0.19837918859099635,0.087770944886952,0.8662572178995276,"[0.4386052  0.56893139 0.48111481 0.87329923 0.94276116 0.99823456
 0.53914297 0.77306743 0.82773344]","[[0.38605619]
 [0.44415041]
 [0.36530147]
 [0.95346336]
 [0.95998677]
 [0.9610678 ]
 [0.48171196]
 [0.62563646]
 [0.76102029]]"
0,1273_x_S.en,avg,GradientBoostingRegressor,0.16535655952880876,0.19758411425203282,0.27936326792832794,0.2842077459616459,0.18757306295583182,0.4860600063852596,"[0.46692557 0.37248491 0.48241903 0.54661863 0.70392063 0.76247101
 0.4649731  0.70284771 0.75066994]","[[0.50859862]
 [0.45565884]
 [0.44532886]
 [0.82428567]
 [0.89054612]
 [0.91884961]
 [0.23763899]
 [0.98775245]
 [0.94403186]]"
0,1273_x_S.au,avg,GradientBoostingRegressor,0.20504426668302764,0.050849763471680784,0.22791117677812212,0.08599102533424394,0.25673391965207204,-3.0373341417259017,"[0.83162672 0.9747824  0.97951857 0.53430311 0.86353952 0.84621988
 0.63482426 0.67808372 0.58545039]","[[0.60095033]
 [0.97760203]
 [0.93156845]
 [0.9990586 ]
 [0.99149912]
 [0.9296209 ]
 [0.78625055]
 [1.        ]
 [0.99994395]]"
0,1298_x_E.ce,avg,GradientBoostingRegressor,0.08333995225365655,0.19733100818239577,0.12759528784726307,0.19165542229273663,0.10580461428380857,0.7212118412420145,"[0.37060295 0.58602266 0.55365986 0.86927164 0.87587212 0.86173231
 0.49747195 0.65989876 0.47316786]","[[0.36149194]
 [0.43979194]
 [0.56834823]
 [0.93909039]
 [0.97894941]
 [0.78161174]
 [0.72556523]
 [0.69860234]
 [0.53338386]]"
0,1298_x_E.co,avg,GradientBoostingRegressor,0.11128103825437195,0.24990415279554856,0.2657562694580682,0.21682929101840417,0.11817744129846967,0.8285903761989092,"[0.35670891 0.43989377 0.34851276 0.84153181 0.82184888 0.87260485
 0.45098592 0.48075975 0.4192491 ]","[[0.45063245]
 [0.51022149]
 [0.38337098]
 [0.96517574]
 [0.93389062]
 [0.97289124]
 [0.28267304]
 [0.336191  ]
 [0.26568292]]"
0,1298_x_S.en,avg,GradientBoostingRegressor,0.11232386041878877,0.11898634202410975,0.27470533803854597,0.16785359427931762,0.12249872858673456,0.5134175724308424,"[0.35619382 0.27858658 0.36464453 0.61409482 0.61076166 0.69196222
 0.37333511 0.48403436 0.4049118 ]","[[0.52796393]
 [0.44945517]
 [0.31917066]
 [0.75863108]
 [0.70394953]
 [0.60870082]
 [0.21471827]
 [0.52124703]
 [0.29892466]]"
0,1298_x_S.au,avg,GradientBoostingRegressor,0.0894788779763271,0.12619512150178377,0.16293617769894972,0.3230833080079417,0.09407640058560954,0.7710074237136775,"[0.84218444 0.86118484 0.8747979  0.55771413 0.63787017 0.47924955
 0.54138852 0.58379031 0.55175229]","[[0.75748653]
 [0.94142062]
 [0.95147254]
 [0.43378687]
 [0.53524136]
 [0.55074771]
 [0.50181116]
 [0.43881792]
 [0.4706547 ]]"
0,1339_x_E.ce,avg,GradientBoostingRegressor,0.14008168058749867,0.17810065835490607,0.5181658787017871,0.28205647865793165,0.1742944626508732,0.6453392048658488,"[0.37885488 0.49067999 0.54539938 0.8415453  0.88028185 0.85022235
 0.51728754 0.55421698 0.50589745]","[[0.1677766 ]
 [0.58048175]
 [0.58666233]
 [0.94696319]
 [0.89135846]
 [0.8717736 ]
 [0.31007574]
 [0.26073352]
 [0.22604631]]"
0,1339_x_E.co,avg,GradientBoostingRegressor,0.13543648016447568,0.22755845552300202,0.7887934311370969,0.5315846182864389,0.1759061604599215,0.6770580262072657,"[0.29924379 0.36911148 0.37133088 0.81560528 0.82987053 0.91012176
 0.42398341 0.39083523 0.43601222]","[[0.31219077]
 [0.39582572]
 [0.31664838]
 [0.95716304]
 [0.84305212]
 [0.7848518 ]
 [0.11831266]
 [0.11560503]
 [0.17233788]]"
0,1339_x_S.en,avg,GradientBoostingRegressor,0.18020463412039472,0.2119636776375835,0.5990028033516863,0.37737468815311637,0.20726594056669997,0.38253651582245607,"[0.25629109 0.2280027  0.35107986 0.52886805 0.61149979 0.61294602
 0.34252548 0.42871013 0.37679272]","[[0.49677968]
 [0.34892035]
 [0.44762699]
 [0.85308362]
 [0.71339994]
 [0.91840272]
 [0.20434278]
 [0.4114521 ]
 [0.09991753]]"
0,1339_x_S.au,avg,GradientBoostingRegressor,0.12752453189639068,0.15869465830543925,0.3330561545716326,0.6144573966437564,0.14028497560688621,0.6654289746594455,"[0.80972402 0.87225079 0.89489915 0.48519293 0.51532047 0.44437397
 0.51141486 0.49235391 0.58835183]","[[0.65657944]
 [0.94219027]
 [0.91374737]
 [0.28733152]
 [0.4173702 ]
 [0.35333821]
 [0.37047272]
 [0.29696552]
 [0.40574128]]"
0,11285_x_E.ce,avg,GradientBoostingRegressor,0.09575978435069399,0.0496195007913061,0.10135078079494861,0.04057352568381283,0.12351066227087347,-5.195896003031544,"[0.66650237 0.81903533 0.81550139 0.96264121 1.03490075 0.95794424
 0.88437063 0.97365301 0.89531613]","[[0.91348945]
 [0.98451715]
 [0.99262437]
 [0.96451624]
 [0.9705113 ]
 [0.97664467]
 [0.96621555]
 [0.94066202]
 [0.82287077]]"
0,11285_x_E.co,avg,GradientBoostingRegressor,0.11097530317285993,0.15145449298185332,0.20979134266671046,0.12016308523559356,0.12566896879503373,0.7164021712664621,"[0.46845694 0.60408386 0.50573555 0.93130986 0.91424952 0.92650595
 0.71506599 0.80260475 0.76553785]","[[0.32310936]
 [0.39512069]
 [0.40226433]
 [0.87466035]
 [0.74207174]
 [0.98245203]
 [0.86056908]
 [0.81702822]
 [0.86183369]]"
0,11285_x_S.en,avg,GradientBoostingRegressor,0.07017590361906834,0.1301645234241332,0.13361962407235767,0.12925274628618158,0.09578733455088753,0.7896549074879865,"[0.44065831 0.30047213 0.50314564 0.65839639 0.70854075 0.71449801
 0.68679096 0.8026646  0.75783644]","[[0.29211455]
 [0.30351804]
 [0.50266117]
 [0.78988673]
 [0.70806332]
 [0.54729751]
 [0.70396517]
 [0.91296726]
 [0.81070028]]"
0,11285_x_S.au,avg,GradientBoostingRegressor,0.11376803747205032,0.011262013318449107,0.11589038142604578,0.012706265398882493,0.13478115804080296,-7.657591419857617,"[0.92358455 1.02224071 0.9725425  0.86273327 0.93303782 0.875185
 0.77619199 0.78661847 0.825077  ]","[[0.84723405]
 [0.97927416]
 [0.9706893 ]
 [0.99497187]
 [0.99777463]
 [0.97409977]
 [0.99968798]
 [0.99975936]
 [0.99529203]]"
0,11457_x_E.ce,avg,GradientBoostingRegressor,0.06464917731053314,0.06697762955347254,0.07452004818973108,0.0659109454956729,0.07235734227767868,-0.1670935450064166,"[0.74584125 0.86108659 0.84762976 1.00513481 1.04784161 0.95604236
 0.91023091 0.99679784 0.95469951]","[[0.84842973]
 [0.78374516]
 [0.78660112]
 [0.96755022]
 [0.96704582]
 [0.94045689]
 [0.92483339]
 [0.90024691]
 [0.85893472]]"
0,11457_x_E.co,avg,GradientBoostingRegressor,0.1111365682468492,0.1698190439036118,0.16501528918076186,0.135717214154995,0.11981348391874934,0.7702367127442398,"[0.50864201 0.56264461 0.50086408 0.90980222 0.85720777 0.91440144
 0.76988845 0.74504072 0.77377264]","[[0.40687344]
 [0.48232297]
 [0.37587003]
 [0.99724594]
 [0.96430661]
 [0.960025  ]
 [0.8603028 ]
 [0.95518657]
 [0.92619117]]"
0,11457_x_S.en,avg,GradientBoostingRegressor,0.10470932034313932,0.12613351857240437,0.1680636880502443,0.30660793303852374,0.1142331586769408,0.761788169482229,"[0.47971243 0.27771403 0.48869095 0.6799235  0.66654343 0.67995185
 0.71578981 0.78441512 0.7690791 ]","[[0.39426409]
 [0.20988306]
 [0.59838156]
 [0.70563928]
 [0.75733379]
 [0.7751519 ]
 [0.87072956]
 [0.97701347]
 [0.88924878]]"
0,11457_x_S.au,avg,GradientBoostingRegressor,0.1056773288088411,0.03228055118749377,0.10687171802265699,0.03176645972642741,0.14843503270884414,-17.814841589080586,"[0.8936902  1.02987168 0.96120609 0.81186658 0.96538371 0.93406364
 0.70249379 0.76933103 0.81643764]","[[0.88958072]
 [0.98772021]
 [0.94660322]
 [0.96417435]
 [0.94592884]
 [0.94637247]
 [0.99707015]
 [0.99842596]
 [0.99892703]]"
0,12001_x_E.ce,avg,GradientBoostingRegressor,0.04978878501203289,0.07285343166708656,0.058445675031382614,0.07457450183465456,0.06607729144317738,0.1773701992179001,"[0.76465846 0.77436364 0.87628384 1.01054341 0.99736113 0.98742525
 0.95488782 0.92663048 0.92525817]","[[0.79475732]
 [0.77054882]
 [0.77816167]
 [0.94371224]
 [0.98835086]
 [0.84854511]
 [0.89939665]
 [0.9234756 ]
 [0.88256258]]"
0,12001_x_E.co,avg,GradientBoostingRegressor,0.1123922145066537,0.18527504907117182,0.16075116419067034,0.15967360444726017,0.1348650863903929,0.6974195492113489,"[0.4994696  0.5654177  0.51887784 0.92774213 0.87344236 0.94667995
 0.77297773 0.68742493 0.77184146]","[[0.48296558]
 [0.40737366]
 [0.41591596]
 [0.98965135]
 [0.94891531]
 [0.96916198]
 [0.91659296]
 [0.95014831]
 [0.93965865]]"
0,12001_x_S.en,avg,GradientBoostingRegressor,0.10121413681588617,0.14050218731111616,0.3420701677103329,0.9109044851760849,0.12836202869420368,0.7333389913200182,"[0.48460932 0.36261945 0.54457794 0.6834237  0.70927925 0.72328929
 0.68736767 0.76771278 0.81155744]","[[0.45619006]
 [0.11595643]
 [0.42955449]
 [0.72823824]
 [0.65302154]
 [0.8041304 ]
 [0.91417669]
 [0.77917198]
 [0.91219735]]"
0,12001_x_S.au,avg,GradientBoostingRegressor,0.08767877187179075,0.04916862416277454,0.10028331149727501,0.06360007440110302,0.11086951818770542,-4.08449949266853,"[0.95359544 0.99986896 0.95107516 0.87676467 0.88954696 0.8965589
 0.74493278 0.7320281  0.82725574]","[[0.78825672]
 [0.92651453]
 [0.88899881]
 [0.8047574 ]
 [0.89106253]
 [0.90560488]
 [0.94533914]
 [0.89610277]
 [0.86854533]]"
0,12048_x_E.ce,avg,GradientBoostingRegressor,0.10114311906859601,0.06248992538435933,0.11112975695591204,0.061594323912380324,0.12634664332758316,-2.247677677280944,"[0.76557261 0.81405038 0.81032011 1.00136834 1.03746026 0.95466212
 0.94514155 0.96755182 0.91191016]","[[0.95188311]
 [0.98205471]
 [0.99176781]
 [0.94846449]
 [0.98443467]
 [0.95613691]
 [0.75189398]
 [0.89801934]
 [0.90756892]]"
0,12048_x_E.co,avg,GradientBoostingRegressor,0.08609195535236368,0.19346012588162745,0.1641952478864077,0.16516150203005212,0.10432153357906691,0.8277785050291165,"[0.44108787 0.57960391 0.51143122 0.90544316 0.89622299 0.92695862
 0.74568892 0.77426456 0.80723504]","[[0.38497209]
 [0.3692267 ]
 [0.38193534]
 [0.90713281]
 [0.95063515]
 [0.97321142]
 [0.88097163]
 [0.83077776]
 [0.89192324]]"
0,12048_x_S.en,avg,GradientBoostingRegressor,0.11295314246651521,0.11120424567432315,0.853477218195575,2.4281346532418584,0.14585018888171486,0.7218844768414325,"[0.47455023 0.37596662 0.52427327 0.65325088 0.69617642 0.68443492
 0.72200126 0.82867383 0.76133837]","[[0.30769525]
 [0.05203706]
 [0.35335252]
 [0.65723816]
 [0.77876227]
 [0.67138204]
 [0.79911473]
 [0.89975877]
 [0.86838695]]"
0,12048_x_S.au,avg,GradientBoostingRegressor,0.10864225651351683,0.017996608648693856,0.10965775391643365,0.016660860018732435,0.14102535505324162,-13.305243290324839,"[0.91662051 1.01368583 0.97359301 0.88355631 0.92836061 0.91675525
 0.75411142 0.74938445 0.813064  ]","[[0.87807663]
 [0.97761851]
 [0.97039675]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.99956886]
 [0.99979911]
 [0.99964225]]"
0,12701_x_E.ce,avg,GradientBoostingRegressor,0.14025687340946197,0.12081379947588099,0.16441567268833598,0.11375446945631348,0.17029496144836986,-0.6664766630744108,"[0.65634178 0.63879548 0.56072665 0.91115376 0.92400515 0.85468352
 0.69895484 0.64514032 0.53356462]","[[0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.88223754]
 [0.98904369]
 [0.77827844]]"
0,12701_x_E.co,avg,GradientBoostingRegressor,0.18367946765899706,0.20628476014079958,0.9670741524981445,0.7760881469665503,0.2570769460030216,0.40978241673962723,"[0.43719465 0.50088627 0.43915384 0.84197039 0.90036736 0.90779826
 0.60372167 0.66403124 0.52833603]","[[0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]]"
0,12701_x_S.en,avg,GradientBoostingRegressor,0.13304739703972526,0.1456361869515009,0.24956586836807798,0.16385280579554884,0.143990264120979,0.1905604063393319,"[0.40099168 0.21677261 0.40260859 0.61126763 0.68101631 0.6733128
 0.56403715 0.5296693  0.48410658]","[[0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.41485215]
 [0.70306232]
 [0.51294848]]"
