,Collection,Ncells,Timepoint,Architecture_LocalDensity_range3_max,Architecture_LocalDensity_range3_mean,Architecture_LocalDensity_range3_mean_biovolume,Architecture_LocalDensity_range3_median,Architecture_LocalDensity_range3_min,Architecture_LocalDensity_range3_p25,Architecture_LocalDensity_range3_p75,Architecture_LocalDensity_range3_std,Architecture_LocalDensity_range3_std_biovolume,Architecture_LocalNumberDensity_range3_max,Architecture_LocalNumberDensity_range3_mean,Architecture_LocalNumberDensity_range3_mean_biovolume,Architecture_LocalNumberDensity_range3_median,Architecture_LocalNumberDensity_range3_min,Architecture_LocalNumberDensity_range3_p25,Architecture_LocalNumberDensity_range3_p75,Architecture_LocalNumberDensity_range3_std,Architecture_LocalNumberDensity_range3_std_biovolume,Architecture_LocalSubstrateArea_max,Architecture_LocalSubstrateArea_mean,Architecture_LocalSubstrateArea_mean_biovolume,Architecture_LocalSubstrateArea_median,Architecture_LocalSubstrateArea_min,Architecture_LocalSubstrateArea_p25,Architecture_LocalSubstrateArea_p75,Architecture_LocalSubstrateArea_std,Architecture_LocalSubstrateArea_std_biovolume,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_SubstrateArea,Biofilm_SubstratumCoverage,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,I,15648.0,29-Oct-2021 11:06:02,1,0.65263,0.81353,0.73118,0,0.39785,0.95699,0.3164,0.23707,0.75113,0.0069122,0.00026862,0,0,0,0,0.040023,0.0074839,100,13.4504,25.7247,0,0,0,0,30.6337,39.3172,0.096787,0.079389,0.82024,45270.5644,0.57202,21.0451,217.4368,,,27444.6254,0.80289,316286.1405,11.5245,265.0898,338,129.0337,157.1924,140,0,75,183,69.9936,54.4014,1,0.44212,0.65183,0.441,0.001,0.158,0.703,0.30464,0.23358,21418,7915.9253,5860.2785,7825.5,1,3913.5,11743.5,4673.1451,3315.6764,70.5899,29.2843,33.4161,28.1277,19.6015,23.6517,33.4304,6.9399,6.7023,47.0863,20.2126,30.5078,19.7762,0.047086,6.4037,32.6779,14.4259,11.1524
1,I,16260.0,29-Oct-2021 11:06:02,1,0.61174,0.80295,0.65591,0,0.34409,0.92473,0.31806,0.2419,0.56334,0.009008,0.0004489,0,0,0,0,0.047414,0.010138,100,12.5266,25.7231,0,0,0,0,29.3695,38.8418,0.085447,0.096639,1.131,41033.2934,0.46713,20.7706,243.0812,,,26559.3696,0.77699,281943.1902,10.6156,214.9291,326,118.5313,162.8354,128,0,45,182,75.8072,53.213,1,0.37957,0.63009,0.344,0.001,0.069,0.655,0.30908,0.2354,21474,8487.9207,7281.9555,8433.5,1,4368.5,12503.5,4872.2676,3164.8998,67.5317,27.666,32.0679,25.9587,19.687,22.6931,31.5857,6.1815,5.9977,47.0863,17.3397,29.4767,14.9028,0.047086,3.0135,30.2765,14.5074,11.2228
1,I,17243.0,29-Oct-2021 11:06:02,1,0.6372,0.81213,0.70968,0,0.36559,0.94624,0.32235,0.24082,0.56334,0.0072529,0.00026902,0,0,0,0,0.042526,0.0077105,100,12.4413,23.6067,0,0,0,0,29.9241,38.7161,0.095352,0.10165,1.066,43443.372,0.34646,23.1542,242.8291,,,27973.1188,0.81835,340308.4354,12.1656,227.7891,355,122.7219,152.6928,129,0,65,178,70.3883,56.4645,1,0.43258,0.66384,0.405,0.001,0.129,0.721,0.31723,0.2439,22405,8729.4203,6835.4119,8637,1,4325.25,12950.75,5142.6218,3493.6016,55.0191,23.5859,27.449,22.0205,15.6082,18.8008,27.2572,6.1073,6.0335,47.0863,19.736,31.0458,17.8928,0.047086,5.462,33.4313,14.9407,11.6381
1,I,18714.0,29-Oct-2021 11:06:02,1,0.6157,0.81551,0.66667,0,0.33333,0.93548,0.32677,0.23725,0.75113,0.011339,0.00039211,0,0,0,0,0.05404,0.0094496,100,11.5713,24.362,0,0,0,0,29.1424,39.1726,0.1202,0.10621,0.88356,42414.5381,0.46832,26.2567,218.4391,,,28236.6483,0.82606,348890.9475,12.356,247.2262,345,116.924,155.1286,126,0,44,178,74.9362,56.254,1,0.40851,0.66527,0.389,0.001,0.073,0.7,0.32461,0.23801,27262,10209.7079,8482.7204,10158.5,1,5480,14846,5674.9877,3617.759,61.5832,22.6085,26.9041,21.1484,15.0512,17.477,26.3321,6.1862,5.9819,47.0863,18.6433,31.1175,16.9982,0.047086,3.1548,32.3012,15.2503,11.3682
