,Collection,Ncells,Timepoint,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,I,11210.0,16-Mar-2022 16:44:38,0.087723,0.07804,0.88962,42733.3702,0.4567,19.2999,220.0095,,,96787.469,2.2649,247.3066,295,78.0178,131.9341,68,1,26,121,59.03,50.9118,1,0.18738,0.38414,0.122,0.001,0.035,0.281,0.19292,0.22256,20030,6769.4046,5537.6668,6591.5,1,3540,9765,3958.6148,3022.7004,112.5625,38.6244,47.5898,35.6253,24.0114,29.8332,44.3157,11.6733,12.9371,47.0863,8.634,17.9906,5.5562,0.047086,1.6009,12.9016,8.9884,10.4866
1,I,11085.0,16-Mar-2022 16:44:38,0.082487,0.076919,0.9325,41958.4885,0.36117,18.4109,223.1974,,,98698.2778,2.3523,239.3541,278,79.1174,132.8406,70,1,26,124,59.2309,49.3861,0.994,0.19343,0.39619,0.126,0.001,0.036,0.292,0.19867,0.22478,18694,6423.5873,5075.0004,6224,1,3243.75,9347.25,3875.0318,2933.2542,106.6239,36.5678,45.4021,33.6592,22.5139,27.8024,42.336,11.4512,12.5896,46.8038,8.9038,18.5575,5.6504,0.047086,1.6009,13.3725,9.2716,10.6025
1,I,12613.0,16-Mar-2022 16:44:38,0.087072,0.085037,0.97663,41575.3474,0.21492,19.7978,227.3727,,,129566.2128,3.1164,232.8132,306,85.544,137.454,79,1,30,134,61.2571,48.7646,1,0.22343,0.44053,0.15,0.001,0.042,0.344,0.2212,0.23633,19930,7152.4039,5917.8246,6968,1,3713.75,10334.25,4181.4662,3016.7868,127.3177,41.2751,51.0612,37.9776,25.5008,31.624,47.5994,12.753,14.0499,46.9921,10.2724,20.6247,6.7804,0.047086,1.8835,15.7739,10.3127,11.1539
1,I,12201.0,16-Mar-2022 16:44:38,0.085994,0.083224,0.9678,42338.0216,0.25174,19.6417,228.4084,,,120367.2469,2.843,236.009,301,83.9159,134.9641,76,1,30,130,60.1016,49.2872,1,0.21408,0.42177,0.142,0.001,0.042,0.326,0.21153,0.2311,19781,7000.6145,5603.0325,6788,1,3607.75,10121.25,4134.0028,3047.5776,113.0891,38.3069,47.161,35.2696,23.5088,29.2852,44.2744,11.8336,12.8422,47.0863,9.8654,19.7606,6.4508,0.047086,1.8835,15.0205,9.8807,10.9021
