,Collection,Ncells,Timepoint,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume
1,II,7813.0,10-Mar-2022 18:19:14,0.061212,0.079685,1.3018,45220.1765,0.64023,16.7582,273.7725,,,63239.712,1.3985,210.3064,288,75.8709,131.955,63,1,23,121,59.4694,51.5336,0.955,0.176,0.35998,0.113,0.001,0.032,0.27,0.18045,0.20537,21135,4930.101,4242.8077,4728,1,2712.75,6953.25,3022.8323,2203.003,108.5576,35.4579,43.0756,33.1808,21.5001,27.8981,40.5042,10.2181,11.1305,44.6378,8.0942,16.8598,5.1324,0.047086,1.4597,12.4308,8.4237,9.687
1,II,7916.0,10-Mar-2022 18:19:14,0.071175,0.09451,1.3278,46359.1739,0.65791,19.9263,279.9608,,,62917.5005,1.3572,210.8378,274,73.6143,130.6622,60,1,22,117,58.9398,52.2315,0.981,0.17426,0.36543,0.107,0.001,0.031,0.262,0.18428,0.21279,30161,7148.1252,6549.5309,6863.5,1,4764,9159.5,3099.9834,2134.91,87.8587,31.2688,38.1342,29.3284,19.027,24.5391,35.8315,9.0244,9.6615,46.1917,7.9481,17.0598,4.8028,0.047086,1.3655,11.9128,8.5106,10.0117
1,II,908.0,10-Mar-2022 18:19:14,0.16816,0.19257,1.1452,42556.6551,0.48734,41.888,249.103,,,3599.1818,0.084574,217.5197,232,44.641,96.6643,31,1,12,63,43.7784,54.5315,0.785,0.088544,0.21645,0.045,0.001,0.015,0.119,0.11076,0.15458,34836,4629.2874,3304.9529,3079.5,3,1283,4510.5,6219.1055,4384.7338,65.5014,19.8405,27.0564,17.7306,11.2334,14.2539,22.9767,7.9935,11.0004,31.1711,3.9639,9.9824,2.0247,0.047086,0.65921,5.3914,4.887,7.1044
1,II,2579.0,10-Mar-2022 18:19:14,0.15048,0.17455,1.16,43146.938,0.50675,37.9864,252.4372,,,10831.5888,0.25104,217.624,240,48.1124,93.9248,35,1,14,72,42.6681,47.713,0.825,0.090587,0.20236,0.054,0.001,0.016,0.132,0.10167,0.13491,34436,3808.0624,3175.7073,3434,1,1829.75,4827.5,3540.6684,2790.0666,87.2794,28.5138,36.2124,26.082,17.0892,21.7084,32.5934,9.5313,11.9389,32.0658,4.1999,9.4768,2.4956,0.047086,0.75338,6.1212,4.7086,6.3113
