Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
E.co,combinatoric,LGBMRegressor,0.179588734456642,0.27026433564459806,0.5162011021350975,1.4882872958502904,0.24232187591906404,0.27940952111873674,[0.9340427  0.9340427  0.9340427  ... 0.35470448 0.35583903 0.3530607 ],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,(-) B_Biofilm_SubstratumCoverage,0.21095530518785302
S.en,combinatoric,LGBMRegressor,0.18529599543668532,0.15691035138879153,39731690873912.63,55.521882648735726,0.2416411416739701,0.13051855650224808,[0.44849527 0.42731052 0.44849527 ... 0.18014536 0.18087754 0.18014536],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160,(-) B_Biofilm_SubstratumCoverage,0.2134685685553277
S.au,combinatoric,LGBMRegressor,0.12652355025078754,0.1959397211252116,0.18352904749261437,0.512390824450594,0.17063898156284515,0.3031340786726564,[0.97095047 0.96494964 0.97095047 ... 0.48629083 0.50596642 0.50596642],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540,(-) B_Biofilm_SubstratumCoverage,0.14858126590681636
1167_x_E.ce,combinatoric,LGBMRegressor,0.08346680286598503,0.12993234139056034,0.11141584087117841,0.10775747399890148,0.10350300060351013,0.5825800223198103,[0.53380217 0.526635   0.54593256 ... 0.88590577 0.88216692 0.88590577],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,(-) B_Biofilm_SubstratumCoverage,0.09348490173474758
1167_x_E.co,combinatoric,LGBMRegressor,0.1573802752361197,0.2139744823515699,0.24286823279872696,0.13196837791103866,0.2029153163348942,0.5678529731109472,[0.41825319 0.41825319 0.41825319 ... 0.5246154  0.51773231 0.51773231],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,(-) B_Biofilm_SubstratumCoverage,0.18014779578550694
1167_x_S.en,combinatoric,LGBMRegressor,0.2408998961572104,0.18493135468809363,0.2877379430301636,0.1262153968741618,0.25949204756458466,-0.14365938689117996,[0.44958839 0.44206048 0.44958839 ... 0.61637717 0.61656573 0.61637717],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,(-) B_Biofilm_SubstratumCoverage,0.25019597186089754
1167_x_S.au,combinatoric,LGBMRegressor,0.1463111889697408,0.21200800124072147,0.25485023168519555,0.46836802825318863,0.18189318285702993,0.315075138345587,[0.94501888 0.98189767 0.9987711  ... 0.69113803 0.69540772 0.69540772],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,(-) B_Biofilm_SubstratumCoverage,0.16410218591338538
1202_x_E.ce,combinatoric,LGBMRegressor,0.11181099962816438,0.16010258780006564,0.42099057038607685,0.9732996303192891,0.17501232385264717,0.3953556151073364,[0.64711125 0.64934573 0.64934573 ... 0.75936853 0.75578988 0.75936853],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,(-) B_Biofilm_SubstratumCoverage,0.14341166174040576
1202_x_E.co,combinatoric,LGBMRegressor,0.07811358516018081,0.19144871609972441,0.16511730513204598,0.18646069887364697,0.09135469290501749,0.7723032626680386,[0.32753781 0.33220546 0.32753781 ... 0.51031134 0.50406683 0.50406683],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,(-) B_Biofilm_SubstratumCoverage,0.08473413903259916
1202_x_S.en,combinatoric,LGBMRegressor,0.20834258658418303,0.1600107957645165,1.0799103007780737,1.2773024480575372,0.2476163973411483,-0.4577284957842944,[0.3251187  0.32480112 0.3251187  ... 0.50715205 0.50606063 0.52304496],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296,(-) B_Biofilm_SubstratumCoverage,0.22797949196266565
1202_x_S.au,combinatoric,LGBMRegressor,0.15629918072415963,0.1257293945544367,0.19411776508561288,0.237733059914373,0.2055748034189443,-0.4756004811093093,[0.87435989 0.85023898 0.88784747 ... 0.60789863 0.6112566  0.6112566 ],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224,(-) B_Biofilm_SubstratumCoverage,0.18093699207155195
1218_x_E.ce,combinatoric,LGBMRegressor,0.08180247118502965,0.09640617160569817,0.14787729399933994,0.20521160334220606,0.11050657787795608,0.5208744259224412,[0.6970581  0.69077551 0.69077551 ... 0.60956927 0.60347    0.60956927],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296,(-) B_Biofilm_SubstratumCoverage,0.09615452453149287
1218_x_E.co,combinatoric,LGBMRegressor,0.11690054057652068,0.23805566022560634,0.7144304033637789,0.9287785356628954,0.171211909306616,0.7134171081455021,[0.36142846 0.36228145 0.36142846 ... 0.43080113 0.42310304 0.42310304],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296,(-) B_Biofilm_SubstratumCoverage,0.14405622494156833
1218_x_S.en,combinatoric,LGBMRegressor,0.18900099636989828,0.14712373456505015,1.7115089689842615,1.7785553832560759,0.23795083506558395,0.2212157097937817,[0.33454951 0.33393478 0.32501028 ... 0.41340482 0.41335645 0.41340482],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,(-) B_Biofilm_SubstratumCoverage,0.2134759157177411
1218_x_S.au,combinatoric,LGBMRegressor,0.07568087262844479,0.12226216491793863,0.11280093540381925,0.24350451684767685,0.09449762128502921,0.5982745814581181,[0.8968777  0.89558018 0.89005307 ... 0.67691392 0.67334702 0.67334702],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224,(-) B_Biofilm_SubstratumCoverage,0.085089246956737
1219_x_E.ce,combinatoric,LGBMRegressor,0.12786848603572493,0.15948991044712996,0.38426075055521913,0.41267326701896506,0.1730755602097705,0.5841892063756392,[0.51596186 0.51654865 0.51654865 ... 0.71512883 0.71087304 0.71512883],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,(-) B_Biofilm_SubstratumCoverage,0.1504720231227477
1219_x_E.co,combinatoric,LGBMRegressor,0.0814355039583829,0.2320837131595687,0.2871137910382847,0.38541599065924975,0.11873572250048119,0.8156710362788977,[0.37463444 0.37463444 0.37463444 ... 0.47462727 0.46775597 0.46775597],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,(-) B_Biofilm_SubstratumCoverage,0.10008561322943205
1219_x_S.en,combinatoric,LGBMRegressor,0.18216607456979994,0.12842943941217302,350445017429275.2,123.90758091083683,0.2684577965590598,-0.4413057365400408,[0.39461142 0.38894565 0.39168765 ... 0.45765401 0.45753414 0.45765401],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,(-) B_Biofilm_SubstratumCoverage,0.22531193556442988
1219_x_S.au,combinatoric,LGBMRegressor,0.06451455697368975,0.1457763002918405,0.10894635976410288,0.3182089379980077,0.07667077138264267,0.8082011363936439,[0.88881674 0.88547687 0.89975131 ... 0.59151781 0.59688012 0.59688012],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,(-) B_Biofilm_SubstratumCoverage,0.0705926641781662
1234_x_E.ce,combinatoric,LGBMRegressor,0.08829087146144515,0.09785896679010696,0.14172226686579864,0.1767625157430809,0.11384190889883798,0.6345250242845639,[0.64678283 0.63735843 0.6861334  ... 0.43103283 0.42660784 0.43103283],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,(-) B_Biofilm_SubstratumCoverage,0.10106639018014157
1234_x_E.co,combinatoric,LGBMRegressor,0.06433710066190078,0.19398341686817946,0.29851773434831297,0.7836425331410553,0.08783015947002074,0.90854957935367,[0.37027134 0.37066417 0.37027134 ... 0.20055907 0.18711186 0.18711186],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,(-) B_Biofilm_SubstratumCoverage,0.07608363006596075
1234_x_S.en,combinatoric,LGBMRegressor,0.25441721989482863,0.11674099778962538,177638307334974.75,103.01798503116797,0.30691173530412885,-0.5423674515275587,[0.34070495 0.33264831 0.33146133 ... 0.32343761 0.32362556 0.32343761],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296,(-) B_Biofilm_SubstratumCoverage,0.28066447759947877
1234_x_S.au,combinatoric,LGBMRegressor,0.12948345151178248,0.21855853703176992,0.3759387758117794,0.9429234885246984,0.17625520955559718,0.4496476594892955,[0.87093957 0.87937637 0.88095289 ... 0.52412541 0.51483596 0.51483596],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224,(-) B_Biofilm_SubstratumCoverage,0.15286933053368984
1273_x_E.ce,combinatoric,LGBMRegressor,0.08641299957731634,0.0821561832218197,0.1283761078993014,0.16187046734247382,0.11970925038256607,0.5008043963811022,[0.8548175  0.84370185 0.8673388  ... 0.84639143 0.84179874 0.84639143],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296,(-) B_Biofilm_SubstratumCoverage,0.1030611249799412
1273_x_E.co,combinatoric,LGBMRegressor,0.07584088777803562,0.21094383728768326,0.14506349121962775,0.19708186092804653,0.11767913632825373,0.759583271822685,[0.43494793 0.43648924 0.43494793 ... 0.83052337 0.81928703 0.81928703],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296,(-) B_Biofilm_SubstratumCoverage,0.09676001205314468
1273_x_S.en,combinatoric,LGBMRegressor,0.18374515772356892,0.22173309436866645,0.388211770020979,0.1806919035987086,0.23510695843150084,0.1885962047814118,[0.36949051 0.37567772 0.3685633  ... 0.78264199 0.78222166 0.78264199],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296,(-) B_Biofilm_SubstratumCoverage,0.2094260580775349
1273_x_S.au,combinatoric,LGBMRegressor,0.1701002690140675,0.09948036432708832,0.197742274153437,0.16773383753200505,0.21348053964367014,-1.9659457501806767,[0.9518765  0.94733357 0.95704622 ... 0.67480613 0.67418033 0.67418033],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224,(-) B_Biofilm_SubstratumCoverage,0.19179040432886882
1298_x_E.ce,combinatoric,LGBMRegressor,0.10588343478944738,0.15115837185983677,0.18488860505783625,0.14238868610673935,0.12867310906632953,0.5861867465328725,[0.49639654 0.49449731 0.49449731 ... 0.54793871 0.54166844 0.54628251],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,(-) B_Biofilm_SubstratumCoverage,0.11727827192788845
1298_x_E.co,combinatoric,LGBMRegressor,0.09801651387841766,0.25156096017009744,0.24069749733415177,0.21858065859043763,0.12400604249260277,0.8111578453424503,[0.35273728 0.35273728 0.35273728 ... 0.3917615  0.38224554 0.38224554],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,(-) B_Biofilm_SubstratumCoverage,0.11101127818551021
1298_x_S.en,combinatoric,LGBMRegressor,0.11302630590897451,0.11567730344773966,0.3154266048364254,0.17307493994921763,0.14282518188657994,0.3627056723856641,[0.36595994 0.36409351 0.36513658 ... 0.40080136 0.40015962 0.40080136],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,(-) B_Biofilm_SubstratumCoverage,0.12792574389777722
1298_x_S.au,combinatoric,LGBMRegressor,0.09368929694701464,0.15044430145035087,0.17385943788114114,0.3687920793257451,0.11400915278237532,0.6676953347238701,[0.87905777 0.87377489 0.88403323 ... 0.48392426 0.48048372 0.48048372],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,(-) B_Biofilm_SubstratumCoverage,0.10384922486469497
1339_x_E.ce,combinatoric,LGBMRegressor,0.15233654854678752,0.12268624478039634,0.5826737168845341,0.5476053564030012,0.19167783227115107,0.5667807356201973,[0.49796352 0.49427726 0.49427726 ... 0.51655995 0.51093827 0.51411183],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,(-) B_Biofilm_SubstratumCoverage,0.17200719040896928
1339_x_E.co,combinatoric,LGBMRegressor,0.10019721626828705,0.19146245976317125,0.5550561732268252,0.7468452944735485,0.12492315692358735,0.8379770190433531,[0.36587219 0.36665416 0.36587219 ... 0.276576   0.28853762 0.28853762],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,(-) B_Biofilm_SubstratumCoverage,0.1125601865959372
1339_x_S.en,combinatoric,LGBMRegressor,0.14435778361101334,0.18361280463762444,0.47553344387435187,0.7085908099844358,0.17417918407228963,0.5581758046716827,[0.34757356 0.34808477 0.34757356 ... 0.31247945 0.31283893 0.31247945],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296,(-) B_Biofilm_SubstratumCoverage,0.1592684838416515
1339_x_S.au,combinatoric,LGBMRegressor,0.12028479314317483,0.2013265091957362,0.30516647489357124,0.7120095198131118,0.14652607441349275,0.6327232123032788,[0.87268122 0.86651227 0.873258   ... 0.51326519 0.51326519 0.51326519],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,(-) B_Biofilm_SubstratumCoverage,0.1334054337783338
11285_x_E.ce,combinatoric,LGBMRegressor,0.07361753725841731,0.04876813906393106,0.07753824614284074,0.04855628629917244,0.0952422207651342,-2.814052433131294,[0.81185482 0.78268865 0.78268865 ... 0.88122201 0.8786144  0.88122201],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944,(-) B_Biofilm_SubstratumCoverage,0.08442987901177576
11285_x_E.co,combinatoric,LGBMRegressor,0.0854398926339674,0.1311149826545294,0.1565061277672583,0.09783924239609777,0.10705307353362505,0.7945464265820581,[0.49313652 0.49382319 0.49313652 ... 0.782027   0.77180704 0.77180704],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944,(-) B_Biofilm_SubstratumCoverage,0.09624648308379621
11285_x_S.en,combinatoric,LGBMRegressor,0.09343728814809185,0.14060211440562534,0.18051414301904833,0.11324521255984173,0.10505248845301615,0.7457138319903065,[0.41584231 0.4244597  0.42714024 ... 0.78107113 0.78210027 0.78107113],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944,(-) B_Biofilm_SubstratumCoverage,0.099244888300554
11285_x_S.au,combinatoric,LGBMRegressor,0.10965544287107101,0.014206875277026914,0.11220987270270921,0.01754912964023675,0.12246206168951215,-5.7787813140682704,[0.93290361 0.93931022 0.94930999 ... 0.86112529 0.84796879 0.84796879],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836,(-) B_Biofilm_SubstratumCoverage,0.11605875228029158
11457_x_E.ce,combinatoric,LGBMRegressor,0.032788698116542184,0.047592368218195714,0.038787270849812844,0.061925014656807914,0.04594912431645737,0.5234643398522385,[0.92581783 0.9186144  0.9186144  ... 0.92181365 0.91621186 0.92181365],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052,(-) B_Biofilm_SubstratumCoverage,0.039368911216499776
11457_x_E.co,combinatoric,LGBMRegressor,0.06710957249663241,0.22662585918445347,0.09438978564613719,0.21170602354428034,0.08406040672186932,0.888750502291526,[0.42829827 0.42919544 0.42829827 ... 0.82902643 0.83145699 0.83145699],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052,(-) B_Biofilm_SubstratumCoverage,0.07558498960925086
11457_x_S.en,combinatoric,LGBMRegressor,0.10816904826744991,0.17634979277088692,0.21629522821886132,0.1869007217438886,0.1286985444141008,0.709190670277295,[0.37112569 0.37633181 0.37046889 ... 0.85205926 0.85154861 0.85205926],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052,(-) B_Biofilm_SubstratumCoverage,0.11843379634077536
11457_x_S.au,combinatoric,LGBMRegressor,0.1030281130063512,0.022527593954918285,0.10512100720655763,0.022984906719259592,0.13251549554251937,-13.481278097953139,[0.94007484 0.93986058 0.94978474 ... 0.81571089 0.81742866 0.81742866],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938,(-) B_Biofilm_SubstratumCoverage,0.11777180427443529
12001_x_E.ce,combinatoric,LGBMRegressor,0.04725440286340837,0.03683202213385727,0.055795783596850716,0.038518115663614357,0.057925049336179736,0.3575601330603604,[0.84757479 0.83262856 0.83262856 ... 0.89202752 0.88694702 0.89202752],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,(-) B_Biofilm_SubstratumCoverage,0.05258972609979405
12001_x_E.co,combinatoric,LGBMRegressor,0.0948198164904356,0.24512687535180844,0.11370457290104631,0.24543443371980384,0.13518424602973583,0.6959611821820724,[0.40749181 0.40800871 0.40749181 ... 0.81362637 0.81576977 0.81576977],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,(-) B_Biofilm_SubstratumCoverage,0.11500203126008571
12001_x_S.en,combinatoric,LGBMRegressor,0.10630194373270764,0.16685510958892252,0.35913404448725406,0.5810399838472952,0.13692758297353103,0.6931776294238887,[0.37485095 0.37845379 0.37323157 ... 0.83557476 0.83464744 0.83557476],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,(-) B_Biofilm_SubstratumCoverage,0.12161476335311933
12001_x_S.au,combinatoric,LGBMRegressor,0.08330802954609515,0.04858869669112799,0.09637033533671222,0.06239510696183938,0.10420551952588812,-3.2733484088951297,[0.93900322 0.93632627 0.94115777 ... 0.82501584 0.82520449 0.82520449],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,(-) B_Biofilm_SubstratumCoverage,0.09375677453599163
12048_x_E.ce,combinatoric,LGBMRegressor,0.08049370693372401,0.03812764998615791,0.08765334794973201,0.03338371832101692,0.1107315023615651,-1.5777218053170294,[0.81535067 0.79780473 0.79780473 ... 0.86412577 0.85979737 0.86412577],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944,(-) B_Biofilm_SubstratumCoverage,0.09561260464764457
12048_x_E.co,combinatoric,LGBMRegressor,0.06700673665299521,0.15548555048917417,0.11580054316124554,0.09471601859286372,0.085642895510635,0.8835367648602608,[0.48210294 0.48351791 0.48216558 ... 0.80156984 0.80144869 0.80144869],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944,(-) B_Biofilm_SubstratumCoverage,0.0763248160818151
12048_x_S.en,combinatoric,LGBMRegressor,0.10767339411899521,0.11912559284790065,0.9169823088330095,2.3315579895392413,0.1488956384562212,0.7147352197569226,[0.45276524 0.44733262 0.44871532 ... 0.80361582 0.80434085 0.80361582],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944,(-) B_Biofilm_SubstratumCoverage,0.1282845162876082
12048_x_S.au,combinatoric,LGBMRegressor,0.11348246379275326,0.01792414183164729,0.11507488090050039,0.016562580266443194,0.13072818331572297,-11.063295215127672,[0.9164785  0.92211503 0.92964903 ... 0.80996061 0.79050552 0.79050552],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836,(-) B_Biofilm_SubstratumCoverage,0.12210532355423812
12701_x_E.ce,combinatoric,LGBMRegressor,0.14859399683131153,0.131129004125157,0.17535577178381334,0.11306825123318287,0.1853413339954435,-0.9977771580040959,[0.55932727 0.55859355 0.55859355 ... 0.56101858 0.55681281 0.56101858],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944,(-) B_Biofilm_SubstratumCoverage,0.16696766541337751
12701_x_E.co,combinatoric,LGBMRegressor,0.19418951796491696,0.2235558225115523,1.053835003499746,0.6779040908429169,0.28394111787905557,0.2791220054873693,[0.4028036  0.40389792 0.4028036  ... 0.61963487 0.6221547  0.6221547 ],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944,(-) B_Biofilm_SubstratumCoverage,0.23906531792198626
12701_x_S.en,combinatoric,LGBMRegressor,0.14128653041912193,0.13474061994556547,0.24960430915988613,0.1574819406204849,0.16968360739754157,-0.14334210468503206,[0.43747607 0.43843626 0.43747607 ... 0.36475639 0.3646326  0.36475639],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944,(-) B_Biofilm_SubstratumCoverage,0.15548506890833175
12701_x_S.au,combinatoric,LGBMRegressor,0.1644201132438823,0.17562783950920383,0.32139797986699925,0.39563972795832886,0.20761012924076377,-0.14649411880497532,[0.91588032 0.90574368 0.92232248 ... 0.83951005 0.85070634 0.85070634],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836,(-) B_Biofilm_SubstratumCoverage,0.18601512124232306
12832_x_E.ce,combinatoric,LGBMRegressor,0.09283850593458189,0.05157424800060848,0.12727818541168961,0.09532524875023565,0.11004156010671322,0.38911366800388325,[0.82332249 0.80952133 0.80952133 ... 0.84206989 0.83670265 0.84206989],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944,(-) B_Biofilm_SubstratumCoverage,0.10144003302064755
12832_x_E.co,combinatoric,LGBMRegressor,0.05489326141394577,0.2003763132197342,0.08325687774114536,0.20893581843692502,0.07425340129430184,0.8760027982466717,[0.3926146  0.39321641 0.3926146  ... 0.76203702 0.75492822 0.75492822],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944,(-) B_Biofilm_SubstratumCoverage,0.06457333135412381
12832_x_S.en,combinatoric,LGBMRegressor,0.19559265512496127,0.17053030879843484,0.8685327493068572,0.5368023211048436,0.25413237671190053,0.2357107842473255,[0.38264781 0.38434602 0.37739731 ... 0.8074864  0.81314597 0.8074864 ],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944,(-) B_Biofilm_SubstratumCoverage,0.2248625159184309
12832_x_S.au,combinatoric,LGBMRegressor,0.0822398632540426,0.07019457949658851,0.1035993745112024,0.10643294740402134,0.10045545872310996,-0.22493421253606227,[0.90474124 0.90473066 0.9089238  ... 0.82231954 0.82382904 0.82382904],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836,(-) B_Biofilm_SubstratumCoverage,0.09134766098857627
B1_x_E.ce,combinatoric,LGBMRegressor,0.11132121370833141,0.09757724833863521,0.19501615207041978,0.24801988004920472,0.16505535502976273,0.09489762807710089,[0.81121384 0.81245235 0.81245235 ... 0.81454121 0.8074818  0.81454121],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,(-) B_Biofilm_SubstratumCoverage,0.13818828436904707
B1_x_E.co,combinatoric,LGBMRegressor,0.04657172162692854,0.20538089854724179,0.06424788710218314,0.23651840672465804,0.07191874132753022,0.8841796066697704,[0.40502964 0.40529339 0.40502964 ... 0.65258122 0.65499001 0.65499001],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,(-) B_Biofilm_SubstratumCoverage,0.059245231477229376
B1_x_S.en,combinatoric,LGBMRegressor,0.10319100252793421,0.22386870863787764,0.15728106189858812,0.21337979339219781,0.1276794519489185,0.6944939767707465,[0.34752703 0.34884611 0.34438385 ... 0.66910859 0.66962745 0.66910859],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,(-) B_Biofilm_SubstratumCoverage,0.11543522723842636
B1_x_S.au,combinatoric,LGBMRegressor,0.12785761708105217,0.09382938325434251,0.16563293587023464,0.14917182742597948,0.14678057551500853,-0.3820877648206322,[0.91187428 0.91002642 0.91688405 ... 0.70654754 0.70437481 0.70437481],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,(-) B_Biofilm_SubstratumCoverage,0.13731909629803035
B8_x_E.ce,combinatoric,LGBMRegressor,0.08905818562669852,0.041201436087889294,0.09230001561920956,0.04067148477225531,0.12425901687958783,-8.095595097457808,[0.8535368  0.81137113 0.81137113 ... 0.9141745  0.9141745  0.9141745 ],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,(-) B_Biofilm_SubstratumCoverage,0.10665860125314318
B8_x_E.co,combinatoric,LGBMRegressor,0.09213107228745411,0.14353671134687576,0.13395294257982376,0.08355835511770411,0.12755655803398028,0.7339659851491245,[0.50116002 0.50116002 0.50116002 ... 0.74212234 0.7445663  0.7445663 ],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,(-) B_Biofilm_SubstratumCoverage,0.1098438151607172
