Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE,Weighted diff_RMSE,Weighted diff_MAE,Weighted RMSE,Weighted MAE,Weighted Cross Mean
0,1167,combinatoric,LGBMRegressor,0.2223904920644307,0.2818347387033891,[0.49293978 0.4949719  0.51129708 ... 0.70576106 0.71478759 0.7214311 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,B_Biofilm_SubstratumCoverage,0.002388988907644718,0.0016425666310564968,3.539242826140323e-05,2.433432046009625e-05,0.0041753294622724315,0.003294673956510085,2.9863374360749738e-05
0,1167,combinatoric,LGBMRegressor,0.2143156396780818,0.2733406464470194,[0.48419383 0.65025227 0.64881036 ... 0.58883858 0.69011655 0.60450862],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,B_Biofilm_Volume,-0.006105103348724994,-0.006432285755292422,-9.044597553666658e-05,-9.529312230062847e-05,0.004049491058474361,0.00317504651374936,-9.286954891864752e-05
0,1167,combinatoric,LGBMRegressor,0.2223000824632029,0.2837816310639154,[0.52553586 0.4170031  0.40748034 ... 0.69152229 0.70710065 0.70430473],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,P_Biofilm_Height,0.004335881268171027,0.0015521570298286935,6.423527804697818e-05,2.299491896042509e-05,0.004204172312058006,0.0032933345550104137,4.361509850370164e-05
0,1167,combinatoric,LGBMRegressor,0.2878628341020366,0.3466345697265963,[0.92067814 0.92119034 0.63651445 ... 0.70576106 0.7214311  0.87845979],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,Modele,0.0671888199308519,0.0671149086686624,0.0009953899249015097,0.000994294943239443,0.005135326958912538,0.004264634579289431,0.0009948424340704763
0,1167,combinatoric,LGBMRegressor,0.2226498789551633,0.2850689057357343,[0.51005294 0.51664114 0.51002365 ... 0.70448762 0.72015766 0.7214311 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,prod_B_Biofilm_Height_B_Biofilm_SubstratumCoverage,0.00562315593998991,0.001901953521789096,8.330601392577644e-05,2.817708921169031e-05,0.0042232430479368045,0.003298516725261679,5.5741551568733375e-05
0,1167,combinatoric,LGBMRegressor,0.2194974383582266,0.2776004900513936,[0.54275376 0.56002061 0.55467655 ... 0.69827996 0.71395    0.72900239],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,prod_B_Biofilm_Height_B_Biofilm_Volume,-0.0018452597443507912,-0.001250487075147605,-2.73371813977895e-05,-1.8525734446631184e-05,0.0041125998526132385,0.003251813901603357,-2.293145792221034e-05
0,1167,combinatoric,LGBMRegressor,0.2170168042738077,0.2743448419696403,[0.50676987 0.5451933  0.51129708 ... 0.75165951 0.76146058 0.76146058],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,prod_B_Biofilm_SubstratumCoverage_B_Biofilm_Volume,-0.005100907826104062,-0.003731121159566503,-7.556900483117129e-05,-5.527586903061486e-05,0.004064368029179857,0.0032150637670193736,-6.542243693089308e-05
0,1167,combinatoric,LGBMRegressor,0.2207479254333742,0.2794457497957444,[0.51005294 0.51664114 0.51129708 ... 0.70576106 0.7214311  0.7214311 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,diff_B_Biofilm_Height_B_Biofilm_Roughness,0.0,0.0,0.0,0.0,0.004139937034011028,0.0032703396360499884,0.0
0,1167,combinatoric,LGBMRegressor,0.2207479254333742,0.2794457497957444,[0.51005294 0.51664114 0.51129708 ... 0.70576106 0.7214311  0.7214311 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,diff_B_Biofilm_Roughness_P_Biofilm_Height,0.0,0.0,0.0,0.0,0.004139937034011028,0.0032703396360499884,0.0
0,1167,combinatoric,LGBMRegressor,0.2157504819183228,0.2715666538015588,[0.5033457  0.61633048 0.53560748 ... 0.63402851 0.71688232 0.66521239],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,power_B_Biofilm_Volume_3,-0.00787909599418557,-0.0049974435150514085,-0.00011672734806200845,-7.403620022298383e-05,0.00402320968594902,0.0031963034358270044,-9.538177414249613e-05
0,1167,combinatoric,LGBMRegressor,0.2180707511765188,0.2784625891729307,[0.51005294 0.56169974 0.55635568 ... 0.80246125 0.75946409 0.760758  ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,B_Biofilm_Density,-0.0009831606228136724,-0.0026771742568554024,-1.4565342560202556e-05,-3.966184084230226e-05,0.0041253716914508255,0.003230677795207686,-2.7113591701252407e-05
0,1167,combinatoric,LGBMRegressor,0.2181743470750236,0.2770115695113028,[0.50014112 0.51156545 0.50515541 ... 0.70834867 0.7240187  0.73427095],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,B_Fake_Score,-0.0024341802844415894,-0.00257357835835062,-3.60619301398754e-05,-3.812708679037956e-05,0.004103875103871153,0.0032322125492596086,-3.709450846512748e-05
0,1202,combinatoric,LGBMRegressor,0.156986926158385,0.2118824526394019,[0.75413033 0.75251909 0.75251909 ... 0.61709403 0.61024388 0.60849091],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_SubstratumCoverage,-0.0004266594536489199,-0.0003331694587800915,-6.320880794798813e-06,-4.935843833779133e-06,0.0031389992983615095,0.0023257322393834814,-5.628362314288973e-06
0,1202,combinatoric,LGBMRegressor,0.1587573570744009,0.2139504693454585,[0.76206751 0.62606824 0.75413033 ... 0.60490114 0.61536423 0.67768401],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_Volume,0.001641357252407688,0.0014372614572358,2.4316403739373157e-05,2.129276232941926e-05,0.003169636582895682,0.00235196084554668,2.2804583034396208e-05
