Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
1219_x_S.en,combinatoric,LGBMRegressor,0.1790874466111468,0.12810398692853733,349513473489273.75,121.37910798410817,0.2652927525064395,-0.4075208732011333,[0.38657008 0.38657008 0.38657008 ... 0.48313165 0.48357768 0.48313165],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,(-) B_Biofilm_Roughness,0.22219009955879315
1219_x_S.au,combinatoric,LGBMRegressor,0.06059947772746882,0.15832586369837798,0.10021011831448,0.33819483509238857,0.07224191828394234,0.8297195052437883,[0.90862645 0.89616766 0.90914234 ... 0.6004799  0.61298307 0.61298307],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,(-) B_Biofilm_Roughness,0.06642069800570558
1234_x_E.ce,combinatoric,LGBMRegressor,0.08048270363625247,0.1098421767607284,0.13021180581028835,0.16286763002122673,0.10762321147787007,0.6733631327331395,[0.61639188 0.61639188 0.61639188 ... 0.50520247 0.50520247 0.50520247],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,(-) B_Biofilm_Roughness,0.09405295755706128
1234_x_E.co,combinatoric,LGBMRegressor,0.06650094082584322,0.18480140355326594,0.2416806575449373,0.8629629153417674,0.0896973833834757,0.9046198693024232,[0.39393901 0.39393901 0.39393901 ... 0.27708074 0.27708074 0.27708074],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,(-) B_Biofilm_Roughness,0.07809916210465946
1234_x_S.en,combinatoric,LGBMRegressor,0.259026345775422,0.12427146861397594,155396030175967.0,88.03627122549298,0.33512610696952444,-0.8389816059750477,[0.29116192 0.28219713 0.28219713 ... 0.46934035 0.46934035 0.46934035],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296,(-) B_Biofilm_Roughness,0.2970762263724732
1234_x_S.au,combinatoric,LGBMRegressor,0.11679393049234328,0.21986050796526016,0.345116475285861,0.9469385590456404,0.16266539843167643,0.531243550816284,[0.87364644 0.86901202 0.87650234 ... 0.60888511 0.60179758 0.60179758],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224,(-) B_Biofilm_Roughness,0.13972966446200985
1273_x_E.ce,combinatoric,LGBMRegressor,0.09835280669687896,0.06066289389421506,0.1409745873660415,0.13007997283133568,0.12541898993631118,0.45204874359220093,[0.82939303 0.82939303 0.82939303 ... 0.82763332 0.82647647 0.82763332],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296,(-) B_Biofilm_Roughness,0.11188589831659507
1273_x_E.co,combinatoric,LGBMRegressor,0.09285066759444953,0.20574606913232313,0.18160199365253105,0.19204294876908293,0.14034437520769605,0.6580553913272897,[0.44631874 0.44631874 0.44631874 ... 0.76553393 0.74439663 0.74439663],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296,(-) B_Biofilm_Roughness,0.1165975214010728
1273_x_S.en,combinatoric,LGBMRegressor,0.16873761915829125,0.21173582818818834,0.3691558135970512,0.2494978287684933,0.22643956119129913,0.24731947737529514,[0.43073005 0.41849434 0.4239616  ... 0.66934127 0.67196255 0.66934127],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296,(-) B_Biofilm_Roughness,0.1975885901747952
1273_x_S.au,combinatoric,LGBMRegressor,0.18945278087205988,0.10408527949170424,0.21882341562707172,0.17413375522641897,0.2330216700759837,-2.5337778180222905,[0.96121494 0.97704313 0.95943077 ... 0.66663118 0.67178301 0.67260559],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224,(-) B_Biofilm_Roughness,0.2112372254740218
1298_x_E.ce,combinatoric,LGBMRegressor,0.09939519736759361,0.1424353784531558,0.17500180744736404,0.15012896013328714,0.11812764259115904,0.6512358147450336,[0.5245689  0.5245689  0.5245689  ... 0.56285926 0.56005284 0.56285926],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,(-) B_Biofilm_Roughness,0.10876141997937633
1298_x_E.co,combinatoric,LGBMRegressor,0.10314826152365943,0.25172048539493264,0.2521522960575546,0.21875574478265744,0.12254702854031672,0.8155754120162539,[0.35242633 0.35242633 0.35242633 ... 0.37996385 0.38505892 0.38505892],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,(-) B_Biofilm_Roughness,0.11284764503198808
1298_x_S.en,combinatoric,LGBMRegressor,0.10670907909610296,0.11863375328628468,0.29781815672153367,0.1713984812182672,0.13067264747395166,0.46654245541413253,[0.36080514 0.36080514 0.36080514 ... 0.40033807 0.40191778 0.40033807],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,(-) B_Biofilm_Roughness,0.11869086328502731
1298_x_S.au,combinatoric,LGBMRegressor,0.09288953727470912,0.16445701333437507,0.17271455271260935,0.3923151855888958,0.11173219788228225,0.6808361572351872,[0.89986669 0.88573219 0.89760079 ... 0.47920421 0.4817874  0.4817874 ],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,(-) B_Biofilm_Roughness,0.1023108675784957
1339_x_E.ce,combinatoric,LGBMRegressor,0.14991889099924346,0.12299953199585288,0.5594443752871434,0.5379336686490425,0.18690933440381674,0.5880675887194884,[0.49428336 0.49428336 0.49428336 ... 0.53498288 0.52182527 0.53381292],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,(-) B_Biofilm_Roughness,0.16841411270153012
1339_x_E.co,combinatoric,LGBMRegressor,0.08202113603319733,0.23223181851254324,0.41171076084004776,0.48017572188290314,0.09662392726919629,0.9030695815717912,[0.28808549 0.28808549 0.28808549 ... 0.25624766 0.26470172 0.26470172],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,(-) B_Biofilm_Roughness,0.0893225316511968
1339_x_S.en,combinatoric,LGBMRegressor,0.1538407832767715,0.19970921629086677,0.47673831926339855,0.45230740058823127,0.18112506499649816,0.5222352540338898,[0.27751714 0.27751714 0.27751714 ... 0.27420606 0.27684497 0.27420606],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296,(-) B_Biofilm_Roughness,0.16748292413663485
1339_x_S.au,combinatoric,LGBMRegressor,0.1149810521256164,0.2013017740468389,0.29025625260947485,0.7119565276332576,0.1435185670150197,0.6476454929244533,[0.87264633 0.88776072 0.87507455 ... 0.5151675  0.51811584 0.51811584],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,(-) B_Biofilm_Roughness,0.12924980957031806
11285_x_E.ce,combinatoric,LGBMRegressor,0.07128798851969285,0.04306094837167456,0.07490391743583902,0.042740801425964335,0.08905459630110135,-2.334573627195441,[0.83344471 0.83344471 0.83344471 ... 0.90368115 0.90107007 0.90368115],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944,(-) B_Biofilm_Roughness,0.08017129241039711
11285_x_E.co,combinatoric,LGBMRegressor,0.08813090203601778,0.1552312125064355,0.15986816333281917,0.1255171710775321,0.11065166073261293,0.780501634241938,[0.46474997 0.46474997 0.46474997 ... 0.80135207 0.7997813  0.7997813 ],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944,(-) B_Biofilm_Roughness,0.09939128138431536
11285_x_S.en,combinatoric,LGBMRegressor,0.09555878896939891,0.15827848533174055,0.1816660902065491,0.12436878662149918,0.10612783501470721,0.7404812993011023,[0.37915985 0.37915985 0.37915985 ... 0.81325336 0.81410592 0.81325336],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944,(-) B_Biofilm_Roughness,0.10084331199205307
11285_x_S.au,combinatoric,LGBMRegressor,0.10877545829105571,0.020497401300944972,0.11139956841094299,0.025341726872555898,0.12260528840683099,-5.794646968230995,[0.9454074  0.93941668 0.94647428 ... 0.87959571 0.85033535 0.85033535],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836,(-) B_Biofilm_Roughness,0.11569037334894336
11457_x_E.ce,combinatoric,LGBMRegressor,0.04024404407931783,0.030057663860583853,0.048320701121539224,0.0369977018869013,0.05780262104840555,0.24588775847893984,[0.88285359 0.88285359 0.88285359 ... 0.89661206 0.89445705 0.89661206],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052,(-) B_Biofilm_Roughness,0.04902333256386169
11457_x_E.co,combinatoric,LGBMRegressor,0.07093669738778727,0.22507147486350318,0.10046533249323707,0.20922781977591978,0.09040589844007613,0.8713207212990697,[0.43062879 0.43062879 0.43062879 ... 0.83434125 0.80782086 0.80782086],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052,(-) B_Biofilm_Roughness,0.0806712979139317
11457_x_S.en,combinatoric,LGBMRegressor,0.10165049211394372,0.17717639656898135,0.21192315412870033,0.18245232000769973,0.12418750352953559,0.7292198285290474,[0.3679812  0.3679812  0.3679812  ... 0.83371768 0.83555707 0.83371768],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052,(-) B_Biofilm_Roughness,0.11291899782173966
11457_x_S.au,combinatoric,LGBMRegressor,0.09532940090678288,0.02236092714358838,0.09733543898863327,0.02355017326245451,0.121364940911411,-11.146749115307761,[0.94914752 0.94919459 0.95103309 ... 0.80568879 0.80656259 0.80656259],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938,(-) B_Biofilm_Roughness,0.10834717090909694
12001_x_E.ce,combinatoric,LGBMRegressor,0.049644046713255785,0.07226868803683166,0.05842552217940304,0.07458066208808677,0.06101659383105896,0.28715422662803525,[0.76914819 0.76914819 0.76914819 ... 0.91419896 0.91249067 0.91249067],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,(-) B_Biofilm_Roughness,0.05533032027215737
12001_x_E.co,combinatoric,LGBMRegressor,0.08624946606777466,0.24397770023555976,0.10456483605826444,0.2444885421204692,0.11693910046783038,0.7724921603876879,[0.41091759 0.41091759 0.41091759 ... 0.8476741  0.84996701 0.84996701],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,(-) B_Biofilm_Roughness,0.10159428326780251
12001_x_S.en,combinatoric,LGBMRegressor,0.09889163013447327,0.16532477339682514,0.36966966916320043,0.7308301919334957,0.13378151807826064,0.707114833853665,[0.42244659 0.42244659 0.42244659 ... 0.85903233 0.86114419 0.85903233],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,(-) B_Biofilm_Roughness,0.11633657410636696
12001_x_S.au,combinatoric,LGBMRegressor,0.08847248381202667,0.048654005482502885,0.10203266748980323,0.06247696497826475,0.11064279380802282,-3.817626457454483,[0.93924788 0.93899741 0.94104825 ... 0.85790098 0.86183807 0.86183807],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,(-) B_Biofilm_Roughness,0.09955763881002475
12048_x_E.ce,combinatoric,LGBMRegressor,0.07196999538473144,0.041289595417007,0.07883640965223573,0.03671430687695456,0.09928505060470236,-1.072341784466413,[0.80722509 0.80722509 0.80722509 ... 0.87194539 0.86991988 0.87194539],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944,(-) B_Biofilm_Roughness,0.0856275229947169
12048_x_E.co,combinatoric,LGBMRegressor,0.06298343282213568,0.1728794407568505,0.10947104555304836,0.12705628439058653,0.0801169764691696,0.8980809731814556,[0.4631325  0.4631325  0.4631325  ... 0.81601522 0.81220251 0.81220251],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944,(-) B_Biofilm_Roughness,0.07155020464565265
12048_x_S.en,combinatoric,LGBMRegressor,0.11073089652002914,0.13871041422711083,0.9238968927196083,2.0944826494568796,0.15164668396701095,0.7040965429418488,[0.41434443 0.41434443 0.41434443 ... 0.777543   0.78079793 0.777543  ],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944,(-) B_Biofilm_Roughness,0.13118879024352004
12048_x_S.au,combinatoric,LGBMRegressor,0.10479768419550492,0.015865407114427896,0.10647847149566168,0.01684383868997071,0.12043481706921563,-9.23838882375585,[0.9420195  0.92685037 0.9401926  ... 0.80920894 0.81427786 0.81427786],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836,(-) B_Biofilm_Roughness,0.11261625063236028
12701_x_E.ce,combinatoric,LGBMRegressor,0.16307997013270686,0.13112900412515652,0.19243963082071697,0.109428790956457,0.21001716393484413,-1.5651457891815226,[0.54132355 0.54132355 0.54132355 ... 0.70175614 0.70175614 0.70175614],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944,(-) B_Biofilm_Roughness,0.18654856703377548
12701_x_E.co,combinatoric,LGBMRegressor,0.1829239489850866,0.22232392788397837,0.9899287372339526,0.6880767737497925,0.26920613883064626,0.35199984315770794,[0.40610982 0.40610982 0.40610982 ... 0.74193171 0.74276026 0.74276026],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944,(-) B_Biofilm_Roughness,0.22606504390786641
12701_x_S.en,combinatoric,LGBMRegressor,0.1532667431735667,0.1454391905949441,0.26603980276402833,0.16378366958458934,0.18248249869952066,-0.3223269769679342,[0.40001045 0.40001045 0.40001045 ... 0.53396547 0.53396547 0.53396547],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944,(-) B_Biofilm_Roughness,0.16787462093654368
12701_x_S.au,combinatoric,LGBMRegressor,0.16903037918271693,0.19322758883281776,0.33087467495104356,0.42907161632983964,0.21301870708111673,-0.20700826089499502,[0.95285295 0.94562135 0.95268529 ... 0.83092505 0.84920487 0.83675724],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836,(-) B_Biofilm_Roughness,0.19102454313191683
12832_x_E.ce,combinatoric,LGBMRegressor,0.09389245929894595,0.052710800148407594,0.12956740987941615,0.09836976646376036,0.11446059373032866,0.3390647436182558,[0.82730944 0.82730944 0.82730944 ... 0.83252817 0.83252817 0.83252817],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944,(-) B_Biofilm_Roughness,0.1041765265146373
12832_x_E.co,combinatoric,LGBMRegressor,0.05448317675441391,0.19624152794058589,0.0828188549277082,0.20489949936564056,0.07436476533503444,0.875630581370016,[0.40469552 0.40469552 0.40469552 ... 0.76498779 0.77294385 0.77294385],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944,(-) B_Biofilm_Roughness,0.06442397104472418
12832_x_S.en,combinatoric,LGBMRegressor,0.1904482988074685,0.16905174880867796,0.8408842159407023,0.5437858608359999,0.24752270894580392,0.2749502047600836,[0.38534956 0.38419737 0.38245967 ... 0.78844348 0.79027368 0.78844348],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944,(-) B_Biofilm_Roughness,0.2189855038766362
12832_x_S.au,combinatoric,LGBMRegressor,0.08245459065392562,0.0774998410827263,0.10338993736154914,0.11674801665022277,0.10217913910922402,-0.26733129979286985,[0.9252611  0.91617472 0.92389075 ... 0.77400957 0.78707527 0.77306376],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836,(-) B_Biofilm_Roughness,0.09231686488157481
B1_x_E.ce,combinatoric,LGBMRegressor,0.11076181343065447,0.08415050295312798,0.19300649999875777,0.2219080375856112,0.16304216039140465,0.11684220293985559,[0.78638818 0.78638818 0.78638818 ... 0.78973842 0.78973842 0.78973842],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728,(-) B_Biofilm_Roughness,0.13690198691102956
B1_x_E.co,combinatoric,LGBMRegressor,0.04398081747601433,0.2017942448893841,0.06078448979921484,0.22979850061717488,0.06690717409830975,0.8997588006901571,[0.40891265 0.40891265 0.40891265 ... 0.6745016  0.68221888 0.68221888],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728,(-) B_Biofilm_Roughness,0.05544399578716204
B1_x_S.en,combinatoric,LGBMRegressor,0.11311000250574489,0.22097404950864008,0.1719042512776383,0.21229842939139065,0.1391973309388718,0.6368888598494338,[0.36085312 0.36085312 0.36085312 ... 0.69713441 0.69788477 0.69713441],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728,(-) B_Biofilm_Roughness,0.12615366672230835
B1_x_S.au,combinatoric,LGBMRegressor,0.12823612416674485,0.10120968727820526,0.16540396913589014,0.15912678704546646,0.1489814093030995,-0.4238446453385962,[0.92387395 0.90859956 0.9214766  ... 0.64921068 0.65417134 0.65417134],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632,(-) B_Biofilm_Roughness,0.13860876673492217
B8_x_E.ce,combinatoric,LGBMRegressor,0.09623991829253586,0.041201436087888677,0.09966652840141604,0.03691911075034188,0.1373090247799726,-10.106403762085522,[0.77478901 0.77478901 0.77478901 ... 0.86625179 0.86625179 0.86625179],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728,(-) B_Biofilm_Roughness,0.11677447153625423
B8_x_E.co,combinatoric,LGBMRegressor,0.0892152947557027,0.10270454390015334,0.1292559875839783,0.03248030580713743,0.12110421870990837,0.7601994750460016,[0.54509445 0.54509445 0.54509445 ... 0.74555003 0.74206094 0.74206094],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728,(-) B_Biofilm_Roughness,0.10515975673280553
B8_x_S.en,combinatoric,LGBMRegressor,0.12482008110349553,0.17300116509512053,206320479405507.75,139.55808953479897,0.17764601046158482,0.5414027632927353,[0.46052457 0.46052457 0.46052457 ... 0.82106708 0.82242951 0.82106708],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728,(-) B_Biofilm_Roughness,0.15123304578254018
B8_x_S.au,combinatoric,LGBMRegressor,0.15509186780856862,0.01997774291374489,0.15709991143513424,0.02431773439898506,0.17459684243870524,-13.627843910868451,[0.94472792 0.92863673 0.94909499 ... 0.76075907 0.73741532 0.73741532],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632,(-) B_Biofilm_Roughness,0.16484435512363693
B18_x_E.ce,combinatoric,LGBMRegressor,0.10653566408893261,0.13650857654035223,0.13153237279980473,0.13340695590020443,0.1461448582207163,-0.14616516384599065,[0.59204964 0.59204964 0.59204964 ... 0.58479115 0.58479115 0.58479115],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728,(-) B_Biofilm_Roughness,0.12634026115482444
B18_x_E.co,combinatoric,LGBMRegressor,0.11491053863231758,0.1941431654282798,0.3704143475306529,0.22187980778924574,0.17114031753930414,0.6384692815053561,[0.42984705 0.42984705 0.42984705 ... 0.42135711 0.40600979 0.40600979],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728,(-) B_Biofilm_Roughness,0.14302542808581087
B18_x_S.en,combinatoric,LGBMRegressor,0.11332983934994918,0.10239564539063627,0.2994971701254967,0.23325642101127,0.13417696454614994,0.4049197145659681,[0.40957865 0.40957865 0.40957865 ... 0.3909441  0.39018321 0.3909441 ],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728,(-) B_Biofilm_Roughness,0.12375340194804957
B18_x_S.au,combinatoric,LGBMRegressor,0.16826277914961546,0.1807877380442608,0.3294803565750709,0.39605861387899227,0.20236844729698333,-0.11628900446564105,[0.92105221 0.90873563 0.91988222 ... 0.62642466 0.62621157 0.62621157],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,(-) B_Biofilm_Roughness,0.1853156132232994
C5_x_E.ce,combinatoric,LGBMRegressor,0.08384369192331176,0.1253309717234804,0.13123685263150653,0.12655295299927413,0.10598395479194693,0.538902414693322,[0.62356072 0.62356072 0.62356072 ... 0.73055972 0.7215619  0.7215619 ],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,(-) B_Biofilm_Roughness,0.09491382335762935
C5_x_E.co,combinatoric,LGBMRegressor,0.10335585742149463,0.21803461546249922,0.28314789707126314,0.233492950313121,0.1413189337867569,0.7185530125472339,[0.37646004 0.37646004 0.37646004 ... 0.46417081 0.44282684 0.44282684],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,(-) B_Biofilm_Roughness,0.12233739560412576
C5_x_S.en,combinatoric,LGBMRegressor,0.12183958706010088,0.11015091708729222,0.28362366640957987,0.1438477373854231,0.14630949481540861,0.09356057140880714,[0.34988967 0.34988967 0.34988967 ... 0.43368341 0.43374937 0.43368341],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,(-) B_Biofilm_Roughness,0.13407454093775475
C5_x_S.au,combinatoric,LGBMRegressor,0.08869010349019224,0.14519993672951487,0.14163334242600506,0.32341933145367274,0.11710797253699316,0.49782406545523117,[0.91335602 0.89887566 0.91141803 ... 0.61603826 0.61627962 0.61627962],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,(-) B_Biofilm_Roughness,0.10289903801359271
1167,combinatoric,LGBMRegressor,0.22493237373105623,0.17852006800068737,0.28388070692697526,0.161667016367144,0.29945813255780956,-0.5121336207780116,[0.47937611 0.47937611 0.51716177 ... 0.6985695  0.7005144  0.7005144 ],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,(-) B_Biofilm_SubstratumCoverage,0.2621952531444329
1202,combinatoric,LGBMRegressor,0.15179250874282435,0.13490811485069246,0.5061468486362733,1.5752300222442532,0.20492038755034264,0.30344239826015984,[0.63986129 0.63986129 0.63986129 ... 0.82952294 0.83200192 0.83200192],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,(-) B_Biofilm_SubstratumCoverage,0.1783564481465835
1218,combinatoric,LGBMRegressor,0.15601108543056172,0.1867550077076129,0.8839542747136208,2.7906141133104994,0.22969707077342988,0.2902255309416112,[0.7298417  0.7298417  0.7298417  ... 0.82974794 0.8288528  0.8288528 ],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112,(-) B_Biofilm_SubstratumCoverage,0.19285407810199579
1219,combinatoric,LGBMRegressor,0.13948165021134215,0.15606957517067274,90662064918338.39,87.09047441579021,0.20913434661967106,0.31701560097535286,[0.52676753 0.52676753 0.52676753 ... 0.60651859 0.60421903 0.60421903],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,(-) B_Biofilm_SubstratumCoverage,0.1743079984155066
1234,combinatoric,LGBMRegressor,0.2349261141328226,0.236307606418707,80745119089062.3,128.79302451087082,0.32731789467828737,-0.3358144295472558,[0.80764498 0.80764498 0.80613975 ... 0.46160162 0.46518414 0.46518414],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,(-) B_Biofilm_SubstratumCoverage,0.281122004405555
1273,combinatoric,LGBMRegressor,0.14966091188611258,0.1117057901770278,0.22781425468474586,0.4307685949566076,0.2114512745055126,0.16049103587223612,[0.79341104 0.79341104 0.79727027 ... 0.69614992 0.69344792 0.69344792],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112,(-) B_Biofilm_SubstratumCoverage,0.1805560931958126
1298,combinatoric,LGBMRegressor,0.1281768394272997,0.14593927198300685,0.30230976859922204,0.300109020680428,0.17749440858015145,0.4028349775209311,[0.52010403 0.52010403 0.52010403 ... 0.48939398 0.48636117 0.48636117],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,(-) B_Biofilm_SubstratumCoverage,0.15283562400372558
1339,combinatoric,LGBMRegressor,0.20137780735428015,0.12235263950196205,0.8613771529587876,1.194112447157834,0.27144075521978317,0.06082382344966819,[0.5909043  0.5909043  0.5909043  ... 0.57693594 0.57693594 0.57693594],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,(-) B_Biofilm_SubstratumCoverage,0.23640928128703165
11285,combinatoric,LGBMRegressor,0.12196812781151456,0.09423664591288473,0.1573466888908098,0.22824199609938825,0.16216357733283632,0.47330659714605183,[0.62707718 0.62707718 0.62707718 ... 0.77881934 0.78734212 0.78734212],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668,(-) B_Biofilm_SubstratumCoverage,0.14206585257217544
