,Collection,Ncells,Timepoint,Architecture_LocalDensity_range10_max,Architecture_LocalDensity_range10_mean,Architecture_LocalDensity_range10_mean_biovolume,Architecture_LocalDensity_range10_median,Architecture_LocalDensity_range10_min,Architecture_LocalDensity_range10_p25,Architecture_LocalDensity_range10_p75,Architecture_LocalDensity_range10_std,Architecture_LocalDensity_range10_std_biovolume,Architecture_LocalNumberDensity_range10_max,Architecture_LocalNumberDensity_range10_mean,Architecture_LocalNumberDensity_range10_mean_biovolume,Architecture_LocalNumberDensity_range10_median,Architecture_LocalNumberDensity_range10_min,Architecture_LocalNumberDensity_range10_p25,Architecture_LocalNumberDensity_range10_p75,Architecture_LocalNumberDensity_range10_std,Architecture_LocalNumberDensity_range10_std_biovolume,Architecture_LocalSubstrateArea_max,Architecture_LocalSubstrateArea_mean,Architecture_LocalSubstrateArea_mean_biovolume,Architecture_LocalSubstrateArea_median,Architecture_LocalSubstrateArea_min,Architecture_LocalSubstrateArea_p25,Architecture_LocalSubstrateArea_p75,Architecture_LocalSubstrateArea_std,Architecture_LocalSubstrateArea_std_biovolume,Biofilm_AspectRatio_HeightToLength,Biofilm_AspectRatio_HeightToWidth,Biofilm_AspectRatio_LengthToWidth,Biofilm_BaseArea,Biofilm_BaseEccentricity,Biofilm_Height,Biofilm_Length,Biofilm_MeanThickness,Biofilm_OuterSurface,Biofilm_OuterSurfaceIgnoreSubstratePerSubstrate,Biofilm_OuterSurfaceIgnoreSubstratePerVolume,Biofilm_OuterSurfacePerSubstrate,Biofilm_OuterSurfacePerVolume,Biofilm_OuterSurface_ignoreSubstrate,Biofilm_Roughness,Biofilm_SubstrateArea,Biofilm_SubstratumCoverage,Biofilm_Volume,Biofilm_VolumePerSubstrate,Biofilm_Width,Cube_Surface_max,Cube_Surface_mean,Cube_Surface_mean_biovolume,Cube_Surface_median,Cube_Surface_min,Cube_Surface_p25,Cube_Surface_p75,Cube_Surface_std,Cube_Surface_std_biovolume,Cube_VolumeFraction_max,Cube_VolumeFraction_mean,Cube_VolumeFraction_mean_biovolume,Cube_VolumeFraction_median,Cube_VolumeFraction_min,Cube_VolumeFraction_p25,Cube_VolumeFraction_p75,Cube_VolumeFraction_std,Cube_VolumeFraction_std_biovolume,Grid_ID_max,Grid_ID_mean,Grid_ID_mean_biovolume,Grid_ID_median,Grid_ID_min,Grid_ID_p25,Grid_ID_p75,Grid_ID_std,Grid_ID_std_biovolume,Intensity_Mean_ch1_max,Intensity_Mean_ch1_mean,Intensity_Mean_ch1_mean_biovolume,Intensity_Mean_ch1_median,Intensity_Mean_ch1_min,Intensity_Mean_ch1_p25,Intensity_Mean_ch1_p75,Intensity_Mean_ch1_std,Intensity_Mean_ch1_std_biovolume,Shape_Volume_max,Shape_Volume_mean,Shape_Volume_mean_biovolume,Shape_Volume_median,Shape_Volume_min,Shape_Volume_p25,Shape_Volume_p75,Shape_Volume_std,Shape_Volume_std_biovolume,Surface_LocalRoughness_range10_max,Surface_LocalRoughness_range10_mean,Surface_LocalRoughness_range10_mean_biovolume,Surface_LocalRoughness_range10_median,Surface_LocalRoughness_range10_min,Surface_LocalRoughness_range10_p25,Surface_LocalRoughness_range10_p75,Surface_LocalRoughness_range10_std,Surface_LocalRoughness_range10_std_biovolume,Surface_PerSubstrateArea_max,Surface_PerSubstrateArea_mean,Surface_PerSubstrateArea_mean_biovolume,Surface_PerSubstrateArea_median,Surface_PerSubstrateArea_min,Surface_PerSubstrateArea_p25,Surface_PerSubstrateArea_p75,Surface_PerSubstrateArea_std,Surface_PerSubstrateArea_std_biovolume
1,Lalfilm,18485.0,05-Feb-2021 11:53:12,1,0.58484,0.77653,0.63104,0.016894,0.322,0.85722,0.29698,0.204,0.060841,0.020105,0.019734,0.02028,0,0.01521,0.025351,0.0073891,0.0065167,100,12.0899,21.5976,0,0,0,0,30.9096,39.4942,0.14989,0.098531,0.65737,51209.5043,0.75357,31.0312,207.0311,16.9087,254402.6226,7.3551,0.48674,8.7301,0.57773,214335.7019,0.23873,29140.9419,0.85251,440348.5311,15.111,314.938,294,87.5199,94.5971,96,0,34,131,58.2766,59.1864,1,0.5227,0.77244,0.555,0.001,0.15,0.876,0.3607,0.24291,27025,10226.5215,7164.4425,9344,1,4666.75,14934.5,6744.5226,5113.4326,64.4775,8.0182,11.9232,4.8518,1.4476,2.2762,11.0711,7.9099,8.767,47.0863,23.8219,36.1304,24.4849,0.047086,6.2154,40.8238,17.1239,11.7017,0.29761,0.097022,0.091421,0.099299,0,0.07224,0.12346,0.040923,0.044061,39.8636,6.9115,6.4215,6.2149,0.38017,4.7273,8.1983,3.7402,2.8158
1,Lalfilm,17099.0,05-Feb-2021 11:53:12,1,0.62184,0.80405,0.68736,0.01353,0.36545,0.89532,0.29901,0.19611,0.055771,0.019613,0.019237,0.02028,0,0.01521,0.025351,0.0072763,0.0064396,100,13.4828,22.5845,0,0,0,0,32.5218,40.2465,0.10717,0.12369,1.1541,46266.2909,0.49923,27.9439,260.7423,15.6267,239972.9137,6.6431,0.45542,7.9827,0.54725,199704.7926,0.19657,30061.7957,0.87945,438504.8675,14.5868,225.9245,318,89.3521,95.1292,99,0,34,134,59.6019,60.4839,1,0.56531,0.80428,0.639,0.001,0.18,0.934,0.36824,0.23643,24328,9177.3649,6470.6436,8584,1,4288.25,13164.75,5908.1868,4478.1804,69.4611,7.8165,11.2507,5.0461,1.32,2.1712,10.7668,7.5515,8.1407,47.0863,25.6451,37.5607,28.0163,0.047086,7.628,43.5077,17.4813,11.4775,0.27945,0.098245,0.092253,0.10107,0,0.071756,0.12636,0.042979,0.045739,33.5,6.5308,5.9156,5.7934,1.1488,4.4132,7.4298,3.8262,2.6858
1,Lalfilm,17960.0,05-Feb-2021 11:53:12,1,0.62045,0.79902,0.69655,0.016671,0.36712,0.88234,0.29687,0.19249,0.060841,0.019517,0.019113,0.02028,0,0.01521,0.025351,0.007353,0.0064112,100,12.8813,21.7013,0,0,0,0,32.0187,39.7968,0.12634,0.13544,1.072,44129.2009,0.36033,31.0078,245.4246,16.6944,247605.0993,6.8779,0.45018,8.2079,0.53723,207485.1076,0.21015,30166.7642,0.88252,460894.4923,15.2782,228.9381,357,87.8104,92.0242,97,0,32,132,59.799,60.7821,1,0.56186,0.79337,0.645,0.001,0.185,0.897,0.36053,0.23093,27025,9797.7515,6991.9803,9041.5,1,4517.5,13968,6442.8108,4739.2734,84.5509,10.562,15.1241,6.8205,1.8002,2.9333,14.5794,10.2679,11.1476,47.0863,25.6623,37.1248,28.9581,0.047086,7.6751,41.9539,17.1514,11.1439,0.27266,0.095786,0.088881,0.097925,0,0.06934,0.12394,0.043129,0.045835,29.8182,6.7213,6.2405,6.0165,0.23967,4.5289,7.9752,3.5062,2.6807
1,Lalfilm,23448.0,05-Feb-2021 11:53:12,1,0.56684,0.76817,0.58272,0.011342,0.30321,0.84368,0.29863,0.21617,0.060841,0.020116,0.019926,0.02028,0,0.01521,0.025351,0.007668,0.0070371,100,9.5602,17.7973,0,0,0,0,27.8866,36.7421,0.19404,0.14699,0.75752,47885.2117,0.65281,41.7009,214.9083,22.6193,322689.8922,9.6494,0.52766,11.0395,0.60368,282054.9682,0.29558,29230.3933,0.85513,534535.189,18.287,283.6994,317,87.56,96.8196,94,0,33,132,59.4017,60.2174,1,0.50303,0.77364,0.4885,0.001,0.125,0.893,0.36895,0.25617,35136,13375.5951,9122.1294,11924.5,1,5901.5,19940.5,8977.9927,7288.2338,85.7034,8.8427,13.6131,4.634,1.8011,2.5596,11.9695,9.3795,10.7193,47.0863,22.7966,36.1516,20.9299,0.047086,5.1795,41.3888,17.4488,12.3267,0.31401,0.099038,0.093915,0.10075,0,0.074414,0.12531,0.041447,0.045034,88.25,9.0714,8.2893,8.0992,0.47107,6.0579,10.595,5.7396,4.0631
1,Lalfilm,21663.0,05-Feb-2021 11:53:12,1,0.58372,0.76588,0.61174,0.018845,0.34217,0.84205,0.28557,0.20391,0.065911,0.0201,0.02002,0.02028,0,0.01521,0.025351,0.0075058,0.0068142,100,10.3656,18.7196,0,0,0,0,28.8365,37.3832,0.11794,0.16397,1.3903,47786.1217,0.69471,34.3016,290.8407,20.5763,300001.3164,8.8632,0.51092,10.2459,0.59063,259516.0866,0.27486,29280.2044,0.85659,507935.6261,17.3474,209.1976,294,88.267,95.297,97,0,35,131,58.2624,59.0012,1,0.51502,0.76395,0.532,0.001,0.15,0.866,0.35828,0.24618,29706,11934.081,8619.556,10936,1,5441.25,17866.75,7696.7188,6371.4961,139.4895,11.1534,16.5178,6.2599,2.2005,3.2348,15.3292,11.3685,12.7057,47.0863,23.4472,35.7214,23.3548,0.047086,6.2625,40.3059,16.9649,11.829,0.26484,0.09905,0.092429,0.10123,0,0.075519,0.12491,0.040391,0.044099,40.8636,8.1693,7.6593,7.5785,0.52066,5.4876,9.7521,4.2424,3.2665
1,Lalfilm,22054.0,05-Feb-2021 11:53:12,1,0.57808,0.77093,0.59435,0.014661,0.3339,0.83936,0.28876,0.21006,0.070981,0.020559,0.020224,0.02028,0,0.01521,0.025351,0.0078894,0.0072555,100,9.5695,17.3,0,0,0,0,27.6851,36.209,0.19048,0.15576,0.81774,46039.7358,0.57558,41.7042,218.9426,21.7605,292760.5784,9.2001,0.49731,10.6383,0.57506,253180.5549,0.3112,27519.4725,0.80508,509098.0924,18.4996,267.7397,304,84.7227,93.0291,91,0,31,126,57.5612,58.8102,1,0.5064,0.77376,0.497,0.001,0.133,0.894,0.36739,0.25541,35146,12925.1954,9112.3915,11323.5,1,5612,19034,8894.2096,7174.7515,97.9477,11.5451,17.4967,6.4864,2.3021,3.4559,15.4186,11.8893,13.5854,47.0863,23.0842,36.2042,21.848,0.047086,5.462,41.5301,17.4034,12.2511,0.27226,0.096095,0.089903,0.09785,0,0.073448,0.12104,0.040015,0.04415,48.9545,8.1665,7.6754,7.4215,0.28099,5.4545,9.6777,4.5849,3.6348
