Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE,Weighted diff_RMSE,Weighted diff_MAE,Weighted RMSE,Weighted MAE,Weighted Cross Mean
0,1167,combinatoric,LGBMRegressor,0.2247400099855524,0.2922792821483285,[0.57315197 0.58374168 0.532551   ... 0.70288248 0.6672408  0.80533549],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,B_Biofilm_Height,-0.007738141769786211,-0.0046064583613131815,-0.00011463913733016609,-6.82438275750101e-05,0.004330063439234496,0.0033294816294155913,-9.14414824525881e-05
0,1167,combinatoric,LGBMRegressor,0.2286547032921005,0.2978584398491251,[0.58394989 0.58219105 0.57888914 ... 0.71101381 0.70595306 0.69754685],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,B_Biofilm_SubstratumCoverage,-0.0021589840689896223,-0.0006917650547650922,-3.1984949170216624e-05,-1.024837118170507e-05,0.0044127176273944455,0.0033874770858088963,-2.1116660175960847e-05
0,1167,combinatoric,LGBMRegressor,0.2368619999408156,0.3074248803187741,[0.49956433 0.532551   0.66181776 ... 0.56816686 0.67498448 0.65493124],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,B_Biofilm_Volume,0.0074074564006593735,0.00751553159395002,0.00010974009482458331,0.00011134120879925956,0.004554442671389246,0.003509066665789861,0.00011054065181192144
0,1167,combinatoric,LGBMRegressor,0.2331125064042869,0.2995343784437019,[0.41447151 0.38077391 0.532551   ... 0.40821452 0.40821452 0.39522819],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,P_Biofilm_Height,-0.0004830454744128021,0.003766038057421317,-7.156229250560031e-06,5.579315640624174e-05,0.0044375463473141025,0.0034535186133968433,2.4318463577840852e-05
0,1167,combinatoric,LGBMRegressor,0.2305168864057348,0.3001297289109163,[0.5433462  0.5501788  0.52527484 ... 0.66160011 0.68032358 0.68032358],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,P_Biofilm_Volume,0.0001123049928016262,0.0011704180588692215,1.663777671135203e-06,1.733952679806254e-05,0.004446366354235798,0.003415064983788664,9.501652234598871e-06
0,1167,combinatoric,LGBMRegressor,0.2904495147975395,0.3553752418295145,[0.532551   0.55804049 0.89758896 ... 0.69485647 0.69092499 0.70299095],"[[0.72831625]
 [0.71985185]
 [0.47114438]
 ...
 [0.4598962 ]
 [0.43331882]
 [0.5030468 ]]",5112,Modele,0.05535781791139982,0.06110304645067391,0.000820115820909627,0.0009052303177877616,0.00526481839747429,0.004302955774778363,0.0008626730693486943
0,1202,combinatoric,LGBMRegressor,0.1625164086909979,0.2167924919819412,[0.78084413 0.79038884 0.79038884 ... 0.77725144 0.73022239 0.73215912],"[[0.596501 ]
 [0.6126219]
 [0.596501 ]
 ...
 [0.5751443]
 [0.5751443]
 [0.5751443]]",5112,B_Biofilm_Height,0.0024166630680849954,0.0015161092109481078,3.5802415823481415e-05,2.2460877199231227e-05,0.0032117406219546846,0.002407650499125895,2.913164651135632e-05
0,1202,combinatoric,LGBMRegressor,0.1616744259011651,0.2155509648760653,[0.75056161 0.7167911  0.73838    ... 0.7522377  0.75446905 0.74490916],"[[0.596501 ]
 [0.6126219]
 [0.596501 ]
 ...
 [0.5751443]
 [0.5751443]
 [0.5751443]]",5112,B_Biofilm_SubstratumCoverage,0.001175135962209084,0.0006741264211153064,1.74094216623568e-05,9.987058090597133e-06,0.00319334762779356,0.002395176680017261,1.3698239876476967e-05
0,1202,combinatoric,LGBMRegressor,0.1665573879550161,0.2214661171374876,[0.75056161 0.75056161 0.56292964 ... 0.57275167 0.75597772 0.75597772],"[[0.596501 ]
 [0.6126219]
 [0.596501 ]
 ...
 [0.5751443]
 [0.5751443]
 [0.5751443]]",5112,B_Biofilm_Volume,0.007090288223631391,0.005557088474966304,0.00010504130701676135,8.232723666616747e-05,0.0032809795131479645,0.0024675168585928313,9.368427184146441e-05
0,1202,combinatoric,LGBMRegressor,0.2148171977609198,0.2740215855838214,[0.37265745 0.41345528 0.39695185 ... 0.7522377  0.39647007 0.38796135],"[[0.596501 ]
 [0.6126219]
 [0.596501 ]
 ...
 [0.5751443]
 [0.5751443]
 [0.5751443]]",5112,P_Biofilm_Height,0.05964575666996519,0.053816898280869996,0.0008836408395550398,0.0007972873819388148,0.004059579045686243,0.0031824770038654786,0.0008404641107469273
