Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE,cross_mean
12001,combinatoric,LGBMRegressor,0.1531500373046759,0.09495690686641164,0.23779222119274288,0.773838825829258,0.21260336625694784,-0.09137001422920243,[0.68704188 0.68704188 0.68704188 ... 0.87460564 0.87460564 0.87460564],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,P_Biofilm_SubstratumCoverage,-0.00013374683014624744,0.0006459443015851274,0.00025609873571944
12001,combinatoric,LGBMRegressor,0.2114527083521504,0.09953668523360137,0.35654413660789275,0.8016206799485206,0.2769509280189982,-0.8519846954120887,[0.70373118 0.71633959 0.71633959 ... 0.87460564 0.90998525 0.87460564],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,Modele,0.06421381493190409,0.058948615349059624,0.06158121514048186
12001_x_E.ce,combinatoric,LGBMRegressor,0.04507190847104207,0.060278297579000585,0.05305977238923549,0.06118077987294015,0.0559982071879152,0.3995900166615066,[0.79596596 0.76873159 0.76873159 ... 0.9160458  0.91355633 0.9160458 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,No Permutation,0.0,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.07466945388620848,0.05079865385223148,0.08730454998922385,0.0500355047484213,0.09822761245350226,-0.8474250791137421,[0.80946704 0.71270154 0.76873159 ... 0.92245112 0.82506227 0.77136982],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_Height,0.04222940526558706,0.02959754541516641,0.035913475340376734
12001_x_E.ce,combinatoric,LGBMRegressor,0.053909935143460576,0.05592736837174983,0.0632237712550269,0.05602036123992552,0.06878541867292967,0.09407461588842048,[0.80193631 0.79097998 0.76873159 ... 0.9160458  0.91700631 0.92441937],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_Roughness,0.012787211485014473,0.008838026672418509,0.01081261907871649
12001_x_E.ce,combinatoric,LGBMRegressor,0.06839328622304418,0.034188270966114764,0.08046821930540302,0.03930384754148478,0.08787807325640178,-0.47863407916293643,[0.86373574 0.80415064 0.76873159 ... 0.89977917 0.91738958 0.89977917],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_SubstratumCoverage,0.03187986606848658,0.02332137775200211,0.027600621910244344
12001_x_E.ce,combinatoric,LGBMRegressor,0.06174022811612749,0.07226868803683166,0.07238648106293702,0.07346296294703239,0.08441314555763216,-0.3643312502968348,[0.75762139 0.74919066 0.76873159 ... 0.9160458  0.71804305 0.91655277],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_Volume,0.02841493836971696,0.016668319645085423,0.02254162900740119
12001_x_E.ce,combinatoric,LGBMRegressor,0.04938309906119638,0.060278297579000585,0.05855774502353075,0.06118077987294015,0.06766150892027457,0.12343723959876973,[0.79596596 0.76873159 0.76873159 ... 0.9160458  0.91355633 0.9160458 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_Height,0.011663301732359375,0.004311190590154314,0.007987246161256845
12001_x_E.ce,combinatoric,LGBMRegressor,0.04950772593277949,0.0706435542469495,0.05863385282246241,0.07300949257637052,0.0673751288813365,0.13084171029527736,[0.77570867 0.78774315 0.77570867 ... 0.91633595 0.9160458  0.9160458 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_Volume,0.011376921693421298,0.004435817461737421,0.00790636957757936
12001_x_E.ce,combinatoric,LGBMRegressor,0.04507190847104207,0.060278297579000585,0.05305977238923549,0.06118077987294015,0.0559982071879152,0.3995900166615066,[0.79596596 0.76873159 0.76873159 ... 0.9160458  0.91355633 0.9160458 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_SubstratumCoverage,0.0,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.08485603771310044,0.060278297579000585,0.09917705016331754,0.06118077987294015,0.1037238983364969,-1.0599530418610343,[0.79596596 0.76873159 0.76873159 ... 0.95771183 0.91355633 0.9160458 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,Modele,0.047725691148581696,0.03978412924205837,0.04375491019532003
12001_x_E.co,combinatoric,LGBMRegressor,0.08465932612934582,0.24336127431060536,0.10245824995605624,0.24400847113954977,0.11081704234084809,0.7956898330983679,[0.41277216 0.41278731 0.41232334 ... 0.81933639 0.82688264 0.82688264],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,No Permutation,0.0,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.12402301195544062,0.24336127431060536,0.14620672965046985,0.24400847113954977,0.1964283833262888,0.35807342783754514,[0.41277216 0.411669   0.41232334 ... 0.79988409 0.58854667 0.57147275],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_Height,0.08561134098544072,0.0393636858260948,0.06248751340576776
12001_x_E.co,combinatoric,LGBMRegressor,0.09744329055474946,0.2363457657612675,0.11703717123275727,0.23346603005685504,0.13682987547651293,0.6885138561030355,[0.42493974 0.41137672 0.41232334 ... 0.81933639 0.83406512 0.85353786],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_Roughness,0.02601283313566484,0.012783964425403638,0.01939839878053424
12001_x_E.co,combinatoric,LGBMRegressor,0.10593071747333845,0.24309361452983075,0.12563419194691305,0.24380612245599495,0.16385387710251395,0.553326371005577,[0.41358122 0.41359638 0.41232334 ... 0.80544778 0.82165603 0.790987  ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_SubstratumCoverage,0.05303683476166586,0.021271391343992627,0.037154113052829243
12001_x_E.co,combinatoric,LGBMRegressor,0.10424333786262811,0.2451667475142913,0.12368036554111099,0.23930762028672653,0.15849090964258303,0.5820872848775183,[0.39714936 0.39716451 0.41232334 ... 0.81933639 0.53139823 0.8155894 ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_Volume,0.04767386730173494,0.019584011733282294,0.033628939517508616
12001_x_E.co,combinatoric,LGBMRegressor,0.09429547476093401,0.24336127431060536,0.12883151715106297,0.24400847113954977,0.12464703620891925,0.7415117645013444,[0.41277216 0.45989715 0.45943318 ... 0.8260938  0.82012523 0.82688264],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_Height,0.013829993868071155,0.009636148631588196,0.011733071249829675
12001_x_E.co,combinatoric,LGBMRegressor,0.08834302485724539,0.24336127431060536,0.11245781558081687,0.24400847113954977,0.1148554643374657,0.7805274585516758,[0.41277216 0.41278731 0.41232334 ... 0.8191754  0.8260938  0.8260938 ],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_Volume,0.004038421996617608,0.003683698727899573,0.0038610603622585907
12001_x_E.co,combinatoric,LGBMRegressor,0.08739368154245834,0.24336127431060536,0.11167314045224702,0.24400847113954977,0.11353652086028986,0.7855391452402443,[0.41277216 0.41232334 0.41278731 ... 0.81933639 0.82688264 0.82688264],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_SubstratumCoverage,0.0027194785194417648,0.002734355413112524,0.0027269169662771445
12001_x_E.co,combinatoric,LGBMRegressor,0.26655645563962926,0.24336127431060536,0.40358392073183036,0.24400847113954977,0.3359280175665191,-0.8774540773306074,[0.41277216 0.41278731 0.41232334 ... 0.9290022  0.82688264 0.82688264],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,Modele,0.22511097522567097,0.18189712951028345,0.2035040523679772
12001_x_S.au,combinatoric,LGBMRegressor,0.0870898572848859,0.04719994855944053,0.10039040000614519,0.06061293455614312,0.10879459804652628,-3.6580218372817646,[0.9333566  0.94375281 0.93926329 ... 0.84737063 0.84878725 0.84878725],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,No Permutation,0.0,0.0,0.0
12001_x_S.au,combinatoric,LGBMRegressor,0.11392791975241351,0.04656039399122219,0.13028563706983193,0.059755594743342445,0.1447324273187328,-7.243631077044366,[0.93036432 0.94076053 0.89462765 ... 0.84006295 0.84878725 0.84147957],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_Height,0.03593782927220651,0.02683806246752761,0.03138794586986706
12001_x_S.au,combinatoric,LGBMRegressor,0.09353193851647246,0.04441385858587433,0.10745311711977358,0.0570358505271411,0.11702928665267202,-4.389841225776481,[0.92302525 0.93342147 0.93841765 ... 0.9161647  0.84878725 0.88198363],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_Roughness,0.008234688606145749,0.006442081231586558,0.007338384918866153
12001_x_S.au,combinatoric,LGBMRegressor,0.09943426063440672,0.0477203113795636,0.11398797377214484,0.06129123201235776,0.12745253354000236,-5.392692316608335,[0.93558489 0.94067222 0.95281095 ... 0.76598078 0.79335795 0.79335795],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_SubstratumCoverage,0.01865793549347608,0.012344403349520819,0.01550116942149845
12001_x_S.au,combinatoric,LGBMRegressor,0.10029189717253781,0.048167641476068515,0.11496890234355693,0.061863682777961185,0.12950360439436037,-5.600100799971815,[0.93738656 0.94193612 0.93566975 ... 0.85714902 0.85405412 0.85165414],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_Volume,0.020709006347834097,0.013202039887651909,0.016955523117743003
12001_x_S.au,combinatoric,LGBMRegressor,0.09930113500490167,0.047415868756552196,0.11381094735141715,0.06089619342495436,0.13966159042708728,-6.676103519787399,[0.93430052 0.95281539 0.93926329 ... 0.43668642 0.84737063 0.84878725],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,P_Biofilm_Height,0.03086699238056101,0.012211277720015776,0.021539135050288392
12001_x_S.au,combinatoric,LGBMRegressor,0.09553377659840134,0.04808484576928257,0.10955267471471986,0.06175838059327512,0.1304299407129103,-5.6948592346263744,[0.93706007 0.94378361 0.93430052 ... 0.8624502  0.84878725 0.84878725],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,P_Biofilm_Volume,0.021635342666384033,0.008443919313515444,0.015039630989949739
12001_x_S.au,combinatoric,LGBMRegressor,0.0898540157276897,0.04895773041017422,0.10334137581164407,0.06285582506076516,0.11393058770487145,-4.108195752434672,[0.94036608 0.94555002 0.93926329 ... 0.83859505 0.84878725 0.84878725],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,P_Biofilm_SubstratumCoverage,0.0051359896583451775,0.0027641584428037963,0.003950074050574487
12001_x_S.au,combinatoric,LGBMRegressor,0.07734237956244845,0.05040882470452172,0.08887960810404695,0.052947865458933444,0.09676252660856577,-2.684692548252385,[0.77444683 0.94375281 0.88835177 ... 0.84737063 0.91856283 0.84878725],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,Modele,-0.012032071437960506,-0.009747477722437448,-0.010889774580198977
12001_x_S.en,combinatoric,LGBMRegressor,0.09319595461736868,0.1655055017467454,0.3560531630241755,0.6494618954397204,0.12578210944150411,0.7410935413125639,[0.3966145  0.39752294 0.3966145  ... 0.86794672 0.86717669 0.86794672],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,No Permutation,0.0,0.0,0.0
12001_x_S.en,combinatoric,LGBMRegressor,0.13057648325267096,0.1655055017467454,0.3977565105393398,0.6494618954397204,0.18195083367027565,0.45823214103030574,[0.3966145  0.42133512 0.3966145  ... 0.88180176 0.69144505 0.78282687],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,B_Biofilm_Height,0.05616872422877153,0.03738052863530228,0.046774626432036906
12001_x_S.en,combinatoric,LGBMRegressor,0.1044079883069222,0.16521310039785916,0.3654458627255009,0.6950552248621963,0.13952776457059457,0.681414203769266,[0.41109458 0.41378686 0.3966145  ... 0.86794672 0.86669442 0.88255829],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,B_Biofilm_Roughness,0.013745655129090456,0.011212033689553522,0.012478844409321989
12001_x_S.en,combinatoric,LGBMRegressor,0.1161488217536166,0.16526516182444803,0.3753905507120015,0.6780524200940184,0.15939345432421317,0.5842367467578489,[0.4056964  0.39621606 0.3966145  ... 0.81543387 0.86873898 0.82146991],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,B_Biofilm_SubstratumCoverage,0.03361134488270906,0.022952867136247918,0.02828210600947849
12001_x_S.en,combinatoric,LGBMRegressor,0.11104848003824203,0.16535515587390506,0.377390793968693,0.7347441235936842,0.153163911462203,0.6161000688129539,[0.42368809 0.42459652 0.3966145  ... 0.86794672 0.69014458 0.85339655],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,B_Biofilm_Volume,0.027381802020698898,0.017852525420873344,0.02261716372078612
12001_x_S.en,combinatoric,LGBMRegressor,0.09740361263912052,0.1655055017467454,0.36246257823932376,0.6494618954397204,0.1305887712418947,0.7209276511177961,[0.3966145  0.39752294 0.3966145  ... 0.86794672 0.86717669 0.86794672],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,P_Biofilm_Height,0.004806661800390577,0.0042076580217518394,0.004507159911071208
12001_x_S.en,combinatoric,LGBMRegressor,0.09333910997057185,0.1655055017467454,0.3559196163070876,0.6494618954397204,0.12592639621487114,0.7404992087164932,[0.3966145  0.39752294 0.3966145  ... 0.86794672 0.86794672 0.86794672],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,P_Biofilm_Volume,0.00014428677336703055,0.00014315535320316708,0.00014372106328509882
12001_x_S.en,combinatoric,LGBMRegressor,0.09501202440518125,0.1655055017467454,0.3591529520583167,0.6494618954397204,0.1277866089517422,0.7327757740003571,[0.3966145  0.39653672 0.3966145  ... 0.86794672 0.86717669 0.86794672],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,P_Biofilm_SubstratumCoverage,0.0020044995102380947,0.0018160697878125687,0.0019102846490253317
12001_x_S.en,combinatoric,LGBMRegressor,0.24534957322689135,0.1655055017467454,0.7714666870135085,0.6494618954397204,0.3068285628872739,-0.5406241760959702,[0.3966145  0.39752294 0.3966145  ... 0.67870841 0.86717669 0.86794672],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,Modele,0.18104645344576978,0.15215361860952267,0.16660003602764623
1202,combinatoric,LGBMRegressor,0.15282963607470304,0.18043460803137976,0.5165009656218258,1.9864429876918976,0.20640116155405494,0.29333924495046904,[0.78343735 0.74573202 0.74573202 ... 0.73235603 0.73367762 0.73367762],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,No Permutation,0.0,0.0,0.0
1202,combinatoric,LGBMRegressor,0.15523917575410376,0.19112167455596343,0.5206188893487594,2.0566293809449085,0.20784568603000134,0.2834133239104273,[0.80833692 0.74828184 0.77607578 ... 0.70204744 0.70947338 0.72445652],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_Height,0.001444524475946396,0.0024095396794007184,0.0019270320776735572
1202,combinatoric,LGBMRegressor,0.15282963607470304,0.18043460803137976,0.5165009656218258,1.9864429876918976,0.20640116155405494,0.29333924495046904,[0.78343735 0.74573202 0.74573202 ... 0.73235603 0.73367762 0.73367762],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_Roughness,0.0,0.0,0.0
1202,combinatoric,LGBMRegressor,0.15263879307575273,0.1768114981194863,0.5123610000570149,1.9636336135019652,0.2050397465910278,0.30263072050239515,[0.77541205 0.67232053 0.73832886 ... 0.86120341 0.73367762 0.78282171],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_SubstratumCoverage,-0.0013614149630271355,-0.00019084299895030798,-0.0007761289809887217
1202,combinatoric,LGBMRegressor,0.15715121690574507,0.12921546633397582,0.5209025284887248,1.3638662762676579,0.2085877323226183,0.2782875048390703,[0.56792172 0.81287709 0.60676842 ... 0.74199921 0.68057601 0.79241243],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,B_Biofilm_Volume,0.0021865707685633506,0.004321580831042032,0.0032540757998026915
1202,combinatoric,LGBMRegressor,0.21257732345785635,0.17860926913806757,0.7056936578041347,1.974343757149361,0.2708628446081424,-0.21698596386095637,[0.77916186 0.41214596 0.39921671 ... 0.33173726 0.36784644 0.73235603],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,P_Biofilm_Height,0.06446168305408748,0.05974768738315331,0.06210468521862039
1202,combinatoric,LGBMRegressor,0.15835435228434916,0.17581970577314607,0.528258040615723,1.957600789958176,0.2117830345708699,0.2560066858161504,[0.77329842 0.77761721 0.74645222 ... 0.73295051 0.77001752 0.72218728],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,P_Biofilm_Volume,0.0053818730168149476,0.005524716209646119,0.005453294613230533
1202,combinatoric,LGBMRegressor,0.15439089469343661,0.18043460803137976,0.5204151006369049,1.9864429876918976,0.20926045315480404,0.2736247766812785,[0.78343735 0.74573202 0.77329842 ... 0.73235603 0.6659877  0.66560796],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,P_Biofilm_SubstratumCoverage,0.002859291600749103,0.0015612586187335742,0.0022102751097413387
1202,combinatoric,LGBMRegressor,0.22017918753115223,0.2393051895507156,0.704101118366791,2.43081014035071,0.27884020244444074,-0.289726067715931,[0.94494745 0.95144916 0.7931244  ... 0.90428016 0.89762901 0.90179114],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,Modele,0.0724390408903858,0.06734955145644919,0.0698942961734175
1202_x_E.ce,combinatoric,LGBMRegressor,0.13123099783377465,0.15404003981162254,0.4548515806793565,1.0387013487501293,0.1889669464097356,0.29508873417212766,[0.68151191 0.67265904 0.67265904 ... 0.77496686 0.77228635 0.77496686],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,No Permutation,0.0,0.0,0.0
1202_x_E.ce,combinatoric,LGBMRegressor,0.13070359730833403,0.15323027458110475,0.454483032607752,1.0594779790243056,0.18828122767408512,0.3001953821738529,[0.69234431 0.6793476  0.67265904 ... 0.77496686 0.69772712 0.70405863],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,B_Biofilm_Height,-0.0006857187356504868,-0.0005274005254406189,-0.0006065596305455528
1202_x_E.ce,combinatoric,LGBMRegressor,0.13123099783377465,0.15404003981162254,0.4548515806793565,1.0387013487501293,0.1889669464097356,0.29508873417212766,[0.68151191 0.67265904 0.67265904 ... 0.77496686 0.77228635 0.77496686],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,B_Biofilm_Roughness,0.0,0.0,0.0
1202_x_E.ce,combinatoric,LGBMRegressor,0.13605817909913415,0.15380655305678323,0.46881500402855897,1.0430672891869164,0.19538539552015025,0.2463894704827687,[0.68379772 0.66129659 0.67265904 ... 0.77496686 0.89275031 0.89624815],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,B_Biofilm_SubstratumCoverage,0.006418449110414642,0.004827181265359498,0.00562281518788707
1202_x_E.ce,combinatoric,LGBMRegressor,0.13822583986462464,0.15223772324839555,0.4715259668101355,1.1352956221506068,0.19618611550426088,0.2401999854697563,[0.7323999  0.59390881 0.67265904 ... 0.77496686 0.72993027 0.82726577],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,B_Biofilm_Volume,0.007219169094525274,0.00699484203084999,0.007107005562687632
1202_x_E.ce,combinatoric,LGBMRegressor,0.13472871791402513,0.15404003981162254,0.4545434320038019,1.0387013487501293,0.18973589008412128,0.28934021680561495,[0.68151191 0.67265904 0.67265904 ... 0.77496686 0.75371302 0.75437834],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,P_Biofilm_Height,0.0007689436743856803,0.0034977200802504826,0.0021333318773180815
1202_x_E.ce,combinatoric,LGBMRegressor,0.135164625938556,0.15412646306458272,0.45763054902371647,1.0372282072228507,0.19110090381473832,0.2790780591725094,[0.68073947 0.68073947 0.68771458 ... 0.78271458 0.77496686 0.77496686],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,P_Biofilm_Volume,0.0021339574050027177,0.003933628104781345,0.0030337927548920313
1202_x_E.ce,combinatoric,LGBMRegressor,0.13123099783377465,0.15404003981162254,0.4548515806793565,1.0387013487501293,0.1889669464097356,0.29508873417212766,[0.68151191 0.67265904 0.67265904 ... 0.77496686 0.77228635 0.77496686],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0,0.0
1202_x_E.ce,combinatoric,LGBMRegressor,0.1911174560781534,0.17281322708993216,0.5913440788632601,1.3184650877625792,0.2531789348289829,-0.26537106073098826,[0.82940985 0.67265904 0.83056597 ... 0.77496686 0.68274027 0.77496686],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,Modele,0.0642119884192473,0.05988645824437874,0.06204922333181302
1202_x_E.co,combinatoric,LGBMRegressor,0.10374731451515176,0.1914487160997231,0.22890546161842695,0.164981115700891,0.12374486197025408,0.5822182788727008,[0.28980666 0.29809017 0.28980666 ... 0.61390786 0.62482383 0.62482383],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,No Permutation,0.0,0.0,0.0
1202_x_E.co,combinatoric,LGBMRegressor,0.10223303210257038,0.19144871609972539,0.22423517413392371,0.17264081643869697,0.12320951610237336,0.5858252799191073,[0.30326173 0.30306454 0.28980666 ... 0.61390786 0.56706782 0.59528235],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,B_Biofilm_Height,-0.0005353458678807183,-0.0015142824125813775,-0.0010248141402310479
1202_x_E.co,combinatoric,LGBMRegressor,0.10374731451515176,0.1914487160997231,0.22890546161842695,0.164981115700891,0.12374486197025408,0.5822182788727008,[0.28980666 0.29809017 0.28980666 ... 0.61390786 0.62482383 0.62482383],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,B_Biofilm_Roughness,0.0,0.0,0.0
1202_x_E.co,combinatoric,LGBMRegressor,0.09952419911133192,0.19144871609972364,0.21785039551349003,0.16059894405475406,0.12167440254707486,0.5960817013254203,[0.28210892 0.3207867  0.28980666 ... 0.61390786 0.73915691 0.67459178],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,B_Biofilm_SubstratumCoverage,-0.0020704594231792245,-0.004223115403819838,-0.0031467874134995313
1202_x_E.co,combinatoric,LGBMRegressor,0.1045900329704434,0.19001948950035838,0.22911483058864857,0.21789345183331482,0.12768850044171545,0.5551653007417855,[0.39038383 0.38902285 0.28980666 ... 0.61390786 0.49026207 0.67224076],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,B_Biofilm_Volume,0.003943638471461369,0.0008427184552916439,0.0023931784633765066
1202_x_E.co,combinatoric,LGBMRegressor,0.11128268486771924,0.1914487160997231,0.24578062638648732,0.164981115700891,0.13652107061167126,0.49149590533337173,[0.28980666 0.29809017 0.28980666 ... 0.62382669 0.62482383 0.62482383],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,P_Biofilm_Height,0.01277620864141718,0.007535370352567475,0.010155789496992328
1202_x_E.co,combinatoric,LGBMRegressor,0.10432198938384829,0.1914487160997231,0.2305986581832928,0.164981115700891,0.12665588344587025,0.5623309658111486,[0.28980666 0.28980666 0.29809017 ... 0.61490501 0.62482383 0.6243204 ],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,P_Biofilm_Volume,0.002911021475616171,0.0005746748686965286,0.00174284817215635
